"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-87k5l","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-12 11:23:30,7355,20347,15704,28672,1369,619893,42056,,1250,135009,14746,5763,4753
2024-06-12 11:23:32,7355,20347,15956,28672,1369,642502,42056,,1250,135009,14746,5763,4720
2024-06-12 11:23:34,7487,20347,14867,28672,1327,642502,40786,,1250,126028,14746,5763,5028
2024-06-12 11:23:36,7487,20347,14970,28672,1318,653063,42649,,1250,126901,14746,5582,4965
2024-06-12 11:23:38,7487,20347,15477,28079,1392,653063,42649,,1250,131019,14746,5544,4965
2024-06-12 11:23:40,7421,20312,15477,28079,1392,653063,41916,,1266,132405,13793,5903,4965
2024-06-12 11:23:42,7421,20312,15477,28079,1392,653063,41916,,1266,132405,14489,5903,4965
2024-06-12 11:23:44,7421,20312,15477,28079,1368,653063,41916,,1188,132405,14489,5903,4965
2024-06-12 11:23:46,7421,20312,15034,27187,1368,653063,41916,,1196,132405,14489,5802,4965
2024-06-12 11:23:48,7421,20312,14931,28577,1368,653063,41916,,1232,132405,14489,5802,4869
2024-06-12 11:23:50,7421,20312,15806,28577,1384,640725,41916,,1232,132405,14489,5802,4716
2024-06-12 11:23:52,6747,20312,15806,28577,1384,640725,42174,,1232,132405,14489,5802,4684
2024-06-12 11:23:54,7331,19879,15555,26796,1293,646937,42174,,1232,129957,14489,5802,4937
2024-06-12 11:23:56,7331,19295,15555,27739,1339,646937,41480,,1190,129957,14454,5800,4937
2024-06-12 11:23:58,7331,19608,15555,27739,1339,646937,41480,,1220,129957,14140,5642,4937
2024-06-12 11:24:00,7331,19608,15555,27739,1309,646937,41480,,1220,129957,14140,5642,4937
2024-06-12 11:24:02,7331,19608,15555,26933,1309,607507,40143,,1220,129957,14140,5642,4937
2024-06-12 11:24:04,7331,19608,14848,26748,1309,603711,40143,,1199,129957,14140,5642,4879
2024-06-12 11:24:06,7331,19608,14580,26373,1309,603711,40143,,1199,126994,14140,5642,4879
2024-06-12 11:24:08,7331,19356,14580,26373,1309,603711,39322,,1199,120374,14140,5642,4879
2024-06-12 11:24:10,6986,19356,14580,26373,1275,603711,39322,,1199,120374,14140,5642,4627
2024-06-12 11:24:12,6964,19356,14580,25808,1259,603711,39322,,1199,120374,12769,5336,4627
2024-06-12 11:24:14,6750,18741,14580,25808,1259,603711,39322,,1189,120374,12500,5202,4627
2024-06-12 11:24:16,6750,18210,14580,25808,1259,581890,39322,,1126,120374,12926,5202,4627
2024-06-12 11:24:18,6750,18210,14580,25808,1259,581890,38493,,1126,120374,12926,5202,4627
2024-06-12 11:24:20,6750,18210,13735,25808,1259,575102,37136,,1126,120374,12926,5202,4399
2024-06-12 11:24:22,6750,17983,13735,25808,1259,575102,36535,,1126,111433,12926,5202,4559
2024-06-12 11:24:24,6523,17983,13735,23642,1235,575102,36535,,1126,111433,12926,4972,4559
2024-06-12 11:24:26,6523,17983,13735,23642,1195,575102,36535,,1090,111433,12926,4972,4311
2024-06-12 11:24:28,6523,17983,13735,23642,1181,575102,36535,,1090,111433,12926,4972,4311
2024-06-12 11:24:30,6399,17983,13041,23642,1181,531534,36535,,1086,111433,12493,4710,4311
2024-06-12 11:24:32,6399,16977,13432,23642,1181,531534,35398,,1086,111433,11638,4876,4311
2024-06-12 11:24:34,6399,16465,13432,23642,1181,531534,34663,,1086,111433,11638,4876,4311
2024-06-12 11:24:36,6132,16465,12960,23642,1181,531534,34663,,1086,102536,11638,4876,4311
2024-06-12 11:24:38,6132,16465,12582,23642,1130,531534,34663,,1086,102536,11638,4876,4311
2024-06-12 11:24:40,6132,16465,12582,22912,1137,531534,34663,,1086,102536,11638,4620,4079
2024-06-12 11:24:42,6132,16465,12582,22046,1129,508929,34663,,1053,102536,11638,4620,4079
2024-06-12 11:24:44,6132,16465,12582,22046,1129,482722,34663,,1051,102536,11638,4620,4079
2024-06-12 11:24:46,6025,15702,12358,22046,1129,482722,32243,,1028,102536,11695,4620,4079
2024-06-12 11:24:48,6025,15702,12358,22046,1129,482722,32243,,1028,102536,11141,4551,4079
2024-06-12 11:24:50,6025,15084,12358,22046,1129,482722,31117,,1028,100018,11141,4551,4079
2024-06-12 11:24:52,6025,15189,11787,21200,1129,482722,30629,,1028,100240,11141,4365,4079
2024-06-12 11:24:54,6025,15690,11787,21200,1129,462624,30629,,1028,99550,11141,4365,3889
2024-06-12 11:24:56,6025,15690,11787,21027,1072,462624,30629,,1050,96660,11141,4365,3889
2024-06-12 11:24:58,5787,15690,11787,21794,1110,462624,30629,,1050,96660,11030,4365,3889
2024-06-12 11:25:00,5985,14961,11787,21794,1110,457603,30087,,1050,96660,11030,4333,3889
2024-06-12 11:25:02,5985,14961,12149,21794,1110,460773,30087,,1017,96660,11030,4492,3889
2024-06-12 11:25:04,5985,14961,11664,21794,1110,475491,29149,,1010,96660,11030,4492,4092
2024-06-12 11:25:06,5985,14961,11664,21794,1110,456877,29149,,989,96660,11030,4492,4092
2024-06-12 11:25:08,5985,14961,11664,21142,1077,456877,29149,,989,100976,11030,4256,4092
2024-06-12 11:25:10,5985,15477,11664,20997,1077,456877,29454,,1033,100976,11030,4256,3883
2024-06-12 11:25:12,6293,15477,11664,20401,1077,456877,30467,,1033,95266,11030,4256,3883
2024-06-12 11:25:14,6097,15477,11664,20944,1111,456877,30467,,1033,95266,11394,4256,3883
2024-06-12 11:25:16,5927,14636,12244,20944,1111,456877,30467,,1033,95266,10730,4256,3883
2024-06-12 11:25:18,5927,14636,11887,20944,1111,456877,30467,,998,95266,10730,4409,3883
2024-06-12 11:25:20,5927,14745,11805,20944,1111,474988,29089,,998,95266,10730,4225,3910
2024-06-12 11:25:22,5927,15271,11451,20944,1111,458559,29089,,998,98937,10730,4225,4059
2024-06-12 11:25:24,5927,15271,11451,20944,1074,445261,29089,,998,98937,11069,4225,4059
2024-06-12 11:25:26,5927,15271,11451,20703,1066,445261,29089,,1022,98937,11069,4225,3928
2024-06-12 11:25:28,5674,15271,11451,19704,1056,445261,29841,,1022,93542,11069,4225,3901
2024-06-12 11:25:30,5681,15271,11451,20404,1048,445261,29841,,989,93542,11069,4225,3801
2024-06-12 11:25:32,5861,14790,11020,20404,1055,445261,29841,,989,93542,10720,4249,3801
2024-06-12 11:25:34,5861,14688,11096,20404,1086,457857,29841,,989,93542,10388,4381,3801
2024-06-12 11:25:36,5861,14287,11173,20404,1086,457857,29841,,983,92878,10388,4138,3801
2024-06-12 11:25:38,5861,14570,11498,20404,1086,457857,28796,,1021,93522,10597,4138,3801
2024-06-12 11:25:40,5861,14570,11498,20404,1057,431562,28378,,1021,96468,10597,4138,3887
2024-06-12 11:25:42,5861,14570,11498,19406,1057,431562,27964,,1021,96468,10597,4138,3887
2024-06-12 11:25:44,5675,14570,11498,19406,1057,431562,28981,,972,90896,10597,4138,3887
2024-06-12 11:25:46,5510,14016,11498,19495,1057,431562,28981,,972,90896,10597,4138,3757
2024-06-12 11:25:48,5557,14016,11128,19495,1041,438783,28981,,972,90896,10771,4138,3659
2024-06-12 11:25:50,5557,14016,10807,19495,1073,438783,28981,,972,90896,10221,4003,3659
2024-06-12 11:25:52,5557,14136,10978,19495,1073,422172,28008,,972,90896,10221,4003,3659
2024-06-12 11:25:54,5557,14136,10978,19495,1042,422172,28008,,972,90896,10221,4003,3659
2024-06-12 11:25:56,5557,14136,10978,19495,1029,422172,28008,,946,91414,10221,4003,3676
2024-06-12 11:25:58,5351,14136,10978,18433,1029,422172,28008,,946,91414,10221,4003,3676
2024-06-12 11:26:00,5351,14136,10978,18433,1029,422172,28008,,946,86448,10221,4003,3676
2024-06-12 11:26:02,5351,14136,10594,18265,1029,422172,27306,,946,86448,10221,4003,3676
2024-06-12 11:26:04,5298,13351,10594,18265,1039,408087,27306,,946,86448,10221,4003,3490
2024-06-12 11:26:06,5298,13271,10726,18265,1039,421791,27306,,946,86448,10232,3883,3473
2024-06-12 11:26:08,5298,13271,10726,18265,1039,396856,27306,,946,85856,9580,3781,3473
2024-06-12 11:26:10,5077,13271,10726,17496,1006,396856,27306,,946,85856,9580,3781,3473
2024-06-12 11:26:12,5077,13271,10726,17496,1006,396856,27270,,856,82282,9580,3781,3473
2024-06-12 11:26:14,5077,13271,10726,17496,1006,396856,26447,,862,82282,9580,3781,3473
2024-06-12 11:26:16,5077,13271,10229,17175,1006,396856,26447,,893,82282,9580,3765,3286
2024-06-12 11:26:18,5077,13271,10229,17175,1006,396856,26447,,893,82282,9580,3765,3286
2024-06-12 11:26:20,4956,12613,10229,17175,999,382318,26447,,893,82282,9408,3765,3286
2024-06-12 11:26:22,4956,12393,9990,16723,999,356433,26447,,869,82282,9408,3601,3286
2024-06-12 11:26:24,4763,12393,9990,16723,999,358906,25752,,869,80719,9002,3601,3286
2024-06-12 11:26:26,4763,12393,9990,16723,965,371005,25752,,869,80719,9002,3507,3209
2024-06-12 11:26:28,4763,12393,9990,16270,958,371005,25752,,869,78296,9002,3507,3209
2024-06-12 11:26:30,4763,12393,9710,16270,899,371005,25752,,869,77059,9002,3507,3099
2024-06-12 11:26:32,4763,11990,9538,16064,905,361164,25752,,804,77059,9002,3507,3099
2024-06-12 11:26:34,4640,11990,9538,16064,936,361164,25752,,831,77059,8679,3405,3099
2024-06-12 11:26:36,4640,11590,9538,16064,936,361164,24029,,831,74156,8444,3405,3099
2024-06-12 11:26:38,4640,11590,9259,16064,936,361164,24890,,804,74156,8444,3405,3099
2024-06-12 11:26:40,4489,11590,9259,16064,936,361164,24890,,806,74156,8444,3251,3099
2024-06-12 11:26:42,4513,11590,9259,15598,936,333697,24391,,806,72795,8444,3251,3099
2024-06-12 11:26:44,4259,11590,9041,15598,936,344286,24391,,806,72795,8444,3251,2823
2024-06-12 11:26:46,4259,11104,9041,15598,916,344286,24391,,806,72795,8444,3198,2847
2024-06-12 11:26:48,4259,11104,8565,15546,916,333355,24391,,806,72795,8444,3198,2847
2024-06-12 11:26:50,4259,11104,8565,15546,880,337509,24391,,775,69661,8010,3198,2847
2024-06-12 11:26:52,4259,11104,8565,14822,880,337509,24391,,775,69510,7921,3198,2847
2024-06-12 11:26:54,4259,11000,8565,14822,880,337509,23494,,775,69510,7921,3198,2847
2024-06-12 11:26:56,4259,11000,8565,14822,880,337509,23494,,775,69510,7921,3010,2847
2024-06-12 11:26:58,4125,10412,8565,14822,880,337509,23432,,775,69510,7921,3010,2634
2024-06-12 11:27:00,4276,10412,8105,14822,880,320839,23432,,775,69510,7921,3010,2634
2024-06-12 11:27:02,4028,10412,8105,14822,851,320839,23432,,737,65693,7921,2916,2548
2024-06-12 11:27:04,4028,10412,8105,14822,818,320839,23432,,737,65693,7932,3023,2671
2024-06-12 11:27:06,4028,10516,8105,13540,849,309885,23432,,737,65693,7376,3023,2671
2024-06-12 11:27:08,4028,10516,8105,14454,849,323096,23432,,737,66432,7376,3023,2671
2024-06-12 11:27:10,4028,10516,8105,14454,849,323096,21674,,737,66432,7376,3023,2671
2024-06-12 11:27:12,4028,9650,7288,14454,849,307729,22373,,737,66432,7376,2852,2671
2024-06-12 11:27:14,3843,9650,7288,14454,849,307729,22373,,673,61525,7376,2852,2671
2024-06-12 11:27:16,3843,9650,7381,14454,786,307729,22373,,687,61525,7376,2852,2285
2024-06-12 11:27:18,3843,9819,7381,13708,786,307729,22373,,687,61525,7476,2852,2420
2024-06-12 11:27:20,3843,9819,7381,13708,798,313408,22373,,687,61525,7476,2895,2420
2024-06-12 11:27:22,3843,9819,7381,13708,798,278782,22373,,687,61525,6430,2895,2420
2024-06-12 11:27:24,3843,9819,7381,13281,798,287253,22734,,687,63505,6664,2629,2420
2024-06-12 11:27:26,3843,9819,7381,14280,798,287253,22734,,687,63505,6664,2629,2420
2024-06-12 11:27:28,3967,9098,6768,14280,798,287253,20036,,708,55586,6664,2629,2420
2024-06-12 11:27:30,3385,9098,7127,13126,798,287253,20175,,668,57295,6664,2629,2420
2024-06-12 11:27:32,3508,9098,7127,13126,766,287253,20809,,668,57295,6664,2629,2530
2024-06-12 11:27:34,3508,9580,7127,13126,792,287253,20809,,668,57295,6440,2629,2380
2024-06-12 11:27:36,3508,9580,7127,13126,792,278387,21422,,668,57295,7091,2786,2380
2024-06-12 11:27:38,3508,9580,7127,13126,792,279461,21422,,668,57295,7091,2786,2380
2024-06-12 11:27:40,3693,8694,6537,13126,792,279461,21422,,668,61243,7091,2512,2380
2024-06-12 11:27:42,3693,8694,6537,12681,756,279461,21422,,580,61243,6635,2512,2380
2024-06-12 11:27:44,3693,9114,6537,13041,774,279461,21422,,563,61243,6635,2512,2380
2024-06-12 11:27:46,3693,9114,6342,13041,774,279461,21422,,642,55383,6635,2512,2237
2024-06-12 11:27:48,3347,9114,7041,13041,774,279461,20142,,642,55383,6635,2512,2237
2024-06-12 11:27:50,3583,9114,7041,13041,774,291452,21024,,642,58525,7014,2512,2154
2024-06-12 11:27:52,3583,9114,7041,13041,774,240746,21024,,642,58525,5911,2512,2442
2024-06-12 11:27:54,3583,8345,6329,13041,738,242413,21024,,642,58525,6106,2468,2442
2024-06-12 11:27:56,3583,8345,6329,13722,738,250098,21024,,677,58525,6106,2468,2442
2024-06-12 11:27:58,3583,8345,6329,12347,769,250098,21024,,677,58525,6106,2468,2187
2024-06-12 11:28:00,3583,8345,6727,12347,769,250098,19121,,677,52662,6106,2468,2187
2024-06-12 11:28:02,2986,9182,6727,12347,769,250098,19253,,631,56006,6492,2468,2187
2024-06-12 11:28:04,3289,9182,6727,12347,769,242716,19820,,631,56006,6492,2468,2187
2024-06-12 11:28:06,3396,7514,6727,12347,718,273510,19820,,664,56006,6492,2386,2187
2024-06-12 11:28:08,3396,7566,6042,12347,718,273510,19820,,664,56006,6492,2386,2187
2024-06-12 11:28:10,3396,7815,6042,13170,718,273510,19820,,664,56006,5577,2386,2107
2024-06-12 11:28:12,3396,7815,6042,13170,754,250963,19820,,664,56006,6020,2386,2472
2024-06-12 11:28:14,3396,7815,6644,11738,754,250963,19820,,611,48764,6020,2386,2089
2024-06-12 11:28:16,3615,7815,6644,11738,754,250963,19202,,611,48764,6020,2386,2168
2024-06-12 11:28:18,3615,7815,6644,11738,659,250963,16362,,611,53313,6020,2386,2168
2024-06-12 11:28:20,3615,8330,6644,11738,663,261821,18885,,632,53313,6020,2034,2168
2024-06-12 11:28:22,3309,8330,6044,11738,685,231398,18885,,632,53313,5984,2108,2168
2024-06-12 11:28:24,3309,8330,6044,11738,689,231398,18885,,632,53313,5984,2108,2168
2024-06-12 11:28:26,3309,7359,5864,11339,689,231398,18885,,632,53313,5984,2108,2168
2024-06-12 11:28:28,3166,7359,5864,11629,689,231398,18885,,588,48838,5303,2108,2119
2024-06-12 11:28:30,3166,7359,5864,10118,689,231398,18885,,588,48838,5303,2108,2119
2024-06-12 11:28:32,3166,7359,4721,10118,689,231398,18885,,588,48838,5303,2025,2119
2024-06-12 11:28:34,2674,7012,4876,10118,677,220032,18357,,571,45983,5303,2025,1786
2024-06-12 11:28:36,2693,7012,4712,10118,677,180733,16802,,567,45983,5066,2025,1851
2024-06-12 11:28:38,2787,7012,4712,10118,630,187012,16802,,560,45983,5066,2025,1851
2024-06-12 11:28:40,2787,6288,4712,10118,630,187012,16802,,508,41050,5066,1806,1851
2024-06-12 11:28:42,2668,6495,4712,10118,630,187012,16802,,512,41050,4683,1806,1851
2024-06-12 11:28:44,2668,6495,4712,9782,630,187012,16802,,527,41050,4683,1806,1851
2024-06-12 11:28:46,2668,6495,4712,9480,630,187012,16802,,527,41050,4683,1806,1750
2024-06-12 11:28:48,2668,6495,4553,9303,630,187012,16557,,527,41050,4683,1717,1750
2024-06-12 11:28:50,2668,6145,4716,9626,615,181149,16557,,527,39776,4683,1717,1750
2024-06-12 11:28:52,2668,6145,4716,9626,615,176305,16978,,511,38621,4527,1717,1750
2024-06-12 11:28:54,2740,6145,4716,9626,615,182805,16978,,508,40653,4426,1717,1837
2024-06-12 11:28:56,2671,6145,4716,9626,615,182805,16978,,504,40653,4549,1814,1837
2024-06-12 11:28:58,2744,6527,4716,9626,615,182805,16978,,512,40653,4693,1814,1837
2024-06-12 11:29:00,2693,6527,4571,9334,625,182805,16978,,528,40653,4693,1814,1837
2024-06-12 11:29:02,2693,6350,4571,9334,625,182805,16922,,528,40653,4693,1814,1837
2024-06-12 11:29:04,2693,6350,4796,9334,619,189831,16641,,528,40653,4693,1754,1780
2024-06-12 11:29:06,2693,6350,4796,9601,619,189831,17183,,528,40653,4611,1744,1780
2024-06-12 11:29:08,2693,6350,4796,9919,619,183624,17183,,528,41409,4611,1744,1780
2024-06-12 11:29:10,2693,6350,4796,9919,615,182358,17183,,528,41409,4611,1744,1871
2024-06-12 11:29:12,2693,6350,4796,9919,636,184473,17183,,512,41409,4611,1823,1871
2024-06-12 11:29:14,2766,6350,4796,9919,636,184473,17183,,508,41409,4738,1823,1871
2024-06-12 11:29:16,2766,6740,4704,10172,636,193390,17183,,536,41409,4771,1823,1871
2024-06-12 11:29:18,2766,6519,4704,10172,636,193390,17118,,536,41417,4908,1823,1869
2024-06-12 11:29:20,2766,6724,4839,10172,615,193390,17118,,536,41417,4908,1823,1869
2024-06-12 11:29:22,2766,6724,5007,10172,634,193362,17536,,536,43679,4908,1823,1869
2024-06-12 11:29:24,2883,6724,5007,10790,634,193362,17536,,536,43679,4908,1856,1869
2024-06-12 11:29:26,2905,6724,5007,10790,634,193362,17536,,540,43679,4908,1918,1953
2024-06-12 11:29:28,2905,6724,5007,10790,652,193362,17536,,544,43679,4908,1918,1953
2024-06-12 11:29:30,2905,6724,5114,11163,652,202028,17642,,563,43679,4908,1918,1953
2024-06-12 11:29:32,2905,7058,5114,11163,652,202028,17610,,578,43679,5145,1918,1953
2024-06-12 11:29:34,2905,7058,5114,11163,652,202028,17733,,578,44615,4984,1918,1953
2024-06-12 11:29:36,3010,6820,5114,11163,652,202028,18340,,578,45842,4949,1918,2008
2024-06-12 11:29:38,3010,7319,5355,11163,632,208561,18340,,578,46159,5305,1918,2008
2024-06-12 11:29:40,3107,7319,5355,11163,627,208561,18340,,578,47622,5305,2000,2096
2024-06-12 11:29:42,3107,7319,5355,11620,680,217467,18340,,578,47622,5305,2074,2096
2024-06-12 11:29:44,3107,7319,5355,11620,680,217467,18340,,578,47622,5305,2074,2096
2024-06-12 11:29:46,3233,7668,5180,11234,680,217467,17730,,587,47622,5305,2074,2096
2024-06-12 11:29:48,3233,7668,5632,12336,680,217467,17608,,571,49464,5509,2074,2096
2024-06-12 11:29:50,3233,7922,5632,12336,680,217467,18876,,634,49464,5509,2074,2096
2024-06-12 11:29:52,3233,7922,5854,12690,680,226850,19373,,634,49464,5509,2186,2193
2024-06-12 11:29:54,3233,7922,5854,13180,680,235661,19373,,634,49464,5769,2186,2302
2024-06-12 11:29:56,3134,7922,5854,13180,694,235661,19373,,634,52415,5769,2186,2302
2024-06-12 11:29:58,3513,7922,5854,13180,716,235661,19373,,634,52415,5919,2186,2302
2024-06-12 11:30:00,3621,8384,5854,13180,716,235661,19373,,634,52415,6112,2323,2302
2024-06-12 11:30:02,3621,8384,6180,13791,716,235661,19373,,634,52415,6112,2323,2302
2024-06-12 11:30:04,3621,8384,6366,13791,716,235661,20264,,634,50594,6112,2323,2302
2024-06-12 11:30:06,3621,8113,6590,13791,716,243745,20865,,632,56046,6112,2323,2416
2024-06-12 11:30:08,3621,8966,6590,13791,723,263401,20865,,628,56046,6112,2421,2416
2024-06-12 11:30:10,3621,8966,6590,13791,771,263401,20865,,691,56046,5917,2421,2482
2024-06-12 11:30:12,3785,8966,6590,14560,771,263401,20865,,691,59244,5876,2421,2570
2024-06-12 11:30:14,3785,8966,6590,14560,771,263401,20865,,691,59244,6536,2421,2570
2024-06-12 11:30:16,3954,9240,6401,15091,771,263401,20865,,691,59244,6714,2421,2570
2024-06-12 11:30:18,3954,9590,7101,15091,771,263401,20865,,712,59244,6953,2337,2570
2024-06-12 11:30:20,3954,9590,7101,15091,771,263401,20403,,712,59244,6953,2746,2570
2024-06-12 11:30:22,3954,10206,7346,15091,796,279316,22022,,712,62821,6953,2746,2750
2024-06-12 11:30:24,3954,10206,7346,15091,796,296019,22704,,712,62821,6953,2746,2750
2024-06-12 11:30:26,3954,10206,7346,15091,796,296019,22704,,687,62821,6953,2746,2750
2024-06-12 11:30:28,3935,10206,7346,16519,814,296019,22704,,768,66617,6953,2746,2750
2024-06-12 11:30:30,4490,10206,7346,16519,814,296019,22704,,804,66617,6729,2879,2917
2024-06-12 11:30:32,4490,10206,8078,16519,814,296019,22704,,804,69521,7464,2879,2917
2024-06-12 11:30:34,4490,10206,8134,16519,814,296019,22704,,804,69521,7843,2879,2917
2024-06-12 11:30:36,4490,11091,8373,16519,814,296019,23661,,804,69521,7843,3020,2917
2024-06-12 11:30:38,4490,11091,8373,16519,786,285748,23661,,804,69521,7843,3020,2917
2024-06-12 11:30:40,4490,11091,8373,16519,895,330117,24427,,804,69521,7843,3020,2812
2024-06-12 11:30:42,4490,11091,8373,17502,895,330117,24427,,804,69521,7843,3020,3106
2024-06-12 11:30:44,4490,11091,8373,16968,895,330117,24427,,804,73603,7843,3161,3106
2024-06-12 11:30:46,4508,11405,8134,18382,895,330117,24427,,798,77478,8239,3161,3106
2024-06-12 11:30:48,4969,11763,8947,18382,895,330117,24427,,883,77478,8239,3161,3272
2024-06-12 11:30:50,4969,11763,9268,18382,895,330117,25402,,883,77478,8479,3348,3272
2024-06-12 11:30:52,4969,12483,9268,18382,895,350687,26115,,883,77478,8781,3348,3272
2024-06-12 11:30:54,4969,12483,9268,18382,935,350687,26115,,883,77478,8781,3348,3272
2024-06-12 11:30:56,4969,12483,9268,18382,964,339844,26115,,921,80395,8781,3348,3272
2024-06-12 11:30:58,5185,12483,9268,19205,964,373564,26115,,921,80395,8781,3348,3272
2024-06-12 11:31:00,5185,12483,9268,19205,964,373564,26115,,921,83801,8781,3236,3482
2024-06-12 11:31:02,5185,12483,9726,19893,964,373564,27738,,952,83801,8491,3213,3482
2024-06-12 11:31:04,5004,13157,9421,19893,964,373564,27738,,952,83801,9410,3594,3624
2024-06-12 11:31:06,5486,13157,10260,19893,964,373564,27738,,952,83801,9410,3594,3624
2024-06-12 11:31:08,5486,13841,10260,19893,988,388237,27738,,952,83801,9826,3758,3624
2024-06-12 11:31:10,5711,13841,10260,20475,988,405180,27738,,952,83801,9826,3758,3624
2024-06-12 11:31:12,5711,13841,10260,20475,995,405180,27738,,980,82308,9826,3758,3746
2024-06-12 11:31:14,5711,13841,10260,20475,1028,405180,28364,,1007,82308,9826,3758,3746
2024-06-12 11:31:16,5711,13841,10763,21206,1028,405180,28364,,1007,93718,9826,3758,3843
2024-06-12 11:31:18,5711,13841,11255,21206,1028,405180,29537,,1007,93718,9826,3758,3843
2024-06-12 11:31:20,5711,14382,11255,21206,1028,416981,29537,,1007,93718,10327,4006,3843
2024-06-12 11:31:22,5509,14382,11255,21595,1060,416981,29537,,1012,93718,10327,4134,3843
2024-06-12 11:31:24,6008,15039,11255,21595,1060,435604,29425,,1044,93718,10641,4134,3956
2024-06-12 11:31:26,6211,15039,11255,21595,1060,435604,30327,,1044,93718,10641,4134,3964
2024-06-12 11:31:28,6211,15039,11255,21595,1060,435604,30327,,1044,96634,10641,4134,4102
2024-06-12 11:31:30,6211,15039,11255,21595,1089,435604,30327,,1009,98963,10641,4134,4102
2024-06-12 11:31:32,6211,15039,11243,21326,1089,434761,30327,,1080,98963,10641,4255,4102
2024-06-12 11:31:34,6211,15039,11166,22966,1089,448552,31442,,1080,98963,10641,4350,4102
2024-06-12 11:31:36,6398,15372,12134,22966,1089,448552,31442,,1080,98963,10514,4350,4102
2024-06-12 11:31:38,6398,15860,12134,22966,1053,448552,31442,,1080,98963,11387,4350,4190
2024-06-12 11:31:40,6398,15860,12134,22966,1046,469340,31442,,1092,98963,11387,4350,4190
2024-06-12 11:31:42,6295,15860,12134,22966,1124,469340,31973,,1092,97297,11387,4350,4190
2024-06-12 11:31:44,6523,15860,12348,22966,1124,469340,32709,,1092,104241,11387,4350,4190
2024-06-12 11:31:46,6523,15860,12348,22966,1103,469340,32709,,1092,104241,11387,4282,4257
2024-06-12 11:31:48,6523,15860,12348,22990,1110,469340,32709,,1092,104241,11387,4616,4257
2024-06-12 11:31:50,6523,15860,12348,23877,1146,476951,32709,,1074,104241,11387,4616,4342
2024-06-12 11:31:52,6749,15860,12713,23877,1146,492723,32709,,1143,105477,11519,4616,4342
2024-06-12 11:31:54,6749,15435,12713,23877,1146,492723,32709,,1143,105477,11164,4616,4342
2024-06-12 11:31:56,6749,16543,12713,23877,1159,492723,32709,,1143,105477,11087,4616,4342
2024-06-12 11:31:58,6749,16543,12713,23877,1159,492723,32771,,1143,105477,11951,4616,4342
2024-06-12 11:32:00,6761,16543,12925,23877,1159,492723,33760,,1143,101983,11951,4616,4342
2024-06-12 11:32:02,6761,16543,13033,23877,1159,492723,33760,,1143,109236,11951,4751,4342
2024-06-12 11:32:04,6901,16543,13033,23119,1159,492723,33760,,1150,109236,12066,4803,4380
2024-06-12 11:32:06,6901,16660,13033,24680,1165,510283,33760,,1155,109236,12066,4803,4439
2024-06-12 11:32:08,6901,17026,13033,24745,1165,513333,33760,,1155,109864,12066,4803,4439
2024-06-12 11:32:10,6901,17026,13033,24745,1165,513333,33955,,1155,109864,12066,4803,4439
2024-06-12 11:32:12,6901,17026,13033,24745,1188,513333,33955,,1155,109864,12066,4803,4439
2024-06-12 11:32:14,6921,17026,13033,24745,1188,513333,33955,,1155,109864,11669,4803,4439
2024-06-12 11:32:16,7060,17026,12992,24745,1188,513333,32814,,1172,112757,12469,4803,4439
2024-06-12 11:32:18,7060,16976,12605,24745,1188,527550,35019,,1172,112757,12407,4974,4511
2024-06-12 11:32:20,7060,17342,12518,24745,1182,508123,35019,,1172,112757,12407,4956,4511
2024-06-12 11:32:22,7060,17342,13357,24745,1182,526768,35019,,1172,112757,12407,4956,4511
2024-06-12 11:32:24,7060,17342,13357,25457,1182,526768,35016,,1172,111866,12407,4956,4511
2024-06-12 11:32:26,7060,17342,13357,25317,1182,526768,35016,,1172,111866,12407,4956,4511
2024-06-12 11:32:28,7009,17342,13357,25317,1202,526768,35016,,1168,111866,12407,4956,4511
2024-06-12 11:32:30,7147,17342,12819,25317,1202,541817,35016,,1191,111866,12407,4956,4511
2024-06-12 11:32:32,7147,17342,13239,25317,1202,541817,35016,,1191,115394,12775,4956,4291
2024-06-12 11:32:34,7147,17226,13239,25317,1200,541817,33853,,1191,115394,12775,5106,4571
2024-06-12 11:32:36,7147,17658,13239,25317,1200,541817,35877,,1191,115394,12684,4915,4571
2024-06-12 11:32:38,7147,17658,13742,25317,1200,538686,35877,,1191,115394,12684,5076,4571
2024-06-12 11:32:40,7063,17658,13742,25980,1223,538686,35877,,1191,114577,12684,5076,4571
2024-06-12 11:32:42,7063,17658,13742,25980,1223,538686,35877,,1191,114577,12684,5076,4571
2024-06-12 11:32:44,7063,16784,13742,25842,1215,538686,35877,,1191,114577,12684,5076,4571
2024-06-12 11:32:46,7256,17691,13742,25842,1215,522139,36424,,1202,117236,12684,5076,4571
2024-06-12 11:32:48,7256,17691,13638,25842,1215,518547,36424,,1202,117236,12684,5205,4571
2024-06-12 11:32:50,7161,17691,13638,25842,1215,552560,36210,,1202,116226,12974,5205,4571
