"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-pgsk2","loadgenerator-7c6fb64488-z47zq","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-07 12:33:34,9914,26665,23001,35872,1766,868911,,48819,1740,176804,20116,7689,6823
2024-06-07 12:33:36,10274,26665,23001,37283,1817,868911,,48819,1739,176804,20116,7689,6823
2024-06-07 12:33:38,9886,26665,23001,37283,1817,868911,,48819,1739,177293,20116,7689,6823
2024-06-07 12:33:40,10300,26665,22963,37283,1817,868911,,48819,1739,177293,19505,7701,6823
2024-06-07 12:33:42,10300,26716,22963,37286,1817,868911,,48819,1739,177293,19370,7701,6823
2024-06-07 12:33:44,10300,26699,22963,37286,1817,870029,,47355,1739,177293,20172,7421,6823
2024-06-07 12:33:46,10300,26699,22976,37286,1817,870029,,47030,1739,177293,20172,7693,6823
2024-06-07 12:33:48,10300,26699,22976,37286,1755,869604,,48832,1729,177293,20172,7693,6823
2024-06-07 12:33:50,10306,26699,22976,37286,1816,869604,,48832,1729,177293,20172,7693,6823
2024-06-07 12:33:52,10306,26699,22976,36036,1816,869604,,48832,1742,177293,20172,7693,6823
2024-06-07 12:33:54,10285,26688,22933,37318,1816,869604,,48832,1742,177476,20197,7693,6853
2024-06-07 12:33:56,10285,26688,22933,37318,1816,869604,,48872,1742,177692,20200,7700,6853
2024-06-07 12:33:58,10285,26688,22933,37318,1816,869604,,48872,1742,177692,20200,7700,6853
2024-06-07 12:34:00,10285,26705,22933,37318,1816,843682,,48872,1742,177692,20200,7700,6853
2024-06-07 12:34:02,10269,26705,23142,37318,1816,837884,,48872,1742,177692,20200,7700,6853
2024-06-07 12:34:04,10269,26705,23142,37331,1819,871321,,47247,1680,177692,20200,7700,6853
2024-06-07 12:34:06,10269,26705,23142,37331,1829,872480,,48895,1745,177692,20200,7700,6853
2024-06-07 12:34:08,10269,26718,23142,35864,1829,872480,,48895,1749,177692,20200,7700,6627
2024-06-07 12:34:10,10256,26718,22406,36112,1829,872480,,47477,1749,171686,20229,7700,6874
2024-06-07 12:34:12,10256,26718,22252,37274,1829,872480,,48976,1749,177811,20229,7468,6874
2024-06-07 12:34:14,10256,26718,23300,37274,1829,872480,,48976,1749,177811,20252,7724,6874
2024-06-07 12:34:16,10226,26718,23300,37274,1829,872501,,48976,1749,177811,20252,7738,6874
2024-06-07 12:34:18,10226,25833,22479,37274,1829,836399,,48976,1755,177811,20252,7738,6874
2024-06-07 12:34:20,10226,26737,23171,37291,1829,842206,,47506,1695,177811,20252,7738,6874
2024-06-07 12:34:22,10226,26737,23171,37291,1829,871125,,47180,1751,177535,20230,7738,6874
2024-06-07 12:34:24,10226,26665,23171,37291,1829,871125,,48850,1751,177535,20230,7738,6874
2024-06-07 12:34:26,10226,26665,23153,37291,1829,871125,,48850,1751,177535,20230,7738,6874
2024-06-07 12:34:28,10180,26665,23153,37251,1829,871125,,48850,1751,177535,20230,7723,6821
2024-06-07 12:34:30,10180,26665,23153,37251,1829,869651,,48850,1751,177204,20230,7699,6821
2024-06-07 12:34:32,10161,26665,23153,37251,1819,869651,,48850,1738,177204,20156,7699,6821
2024-06-07 12:34:34,10161,26605,23153,36192,1814,869651,,48850,1738,177204,20156,7699,6821
2024-06-07 12:34:36,10161,26605,23067,37180,1814,869651,,48696,1738,177204,20113,7699,6821
2024-06-07 12:34:38,10161,26605,23067,35609,1814,868931,,48696,1737,176848,20113,7699,6821
2024-06-07 12:34:40,10161,26605,23067,35856,1814,868931,,48681,1737,176494,20113,7700,6791
2024-06-07 12:34:42,10161,26592,23048,36104,1814,868931,,48681,1737,176494,20113,7700,6791
2024-06-07 12:34:44,10172,26592,23048,37140,1814,868152,,48681,1738,176494,20113,7700,6786
2024-06-07 12:34:46,10189,26592,23048,37140,1814,868152,,48681,1738,176494,20092,7700,6786
2024-06-07 12:34:48,10189,26583,23021,37140,1759,868152,,48681,1738,176494,20092,7420,6786
2024-06-07 12:34:50,10189,26583,23021,37140,1813,866507,,47296,1738,176494,20092,7385,6786
2024-06-07 12:34:52,10189,26583,23021,36019,1813,866507,,45176,1736,176494,19303,7436,6790
2024-06-07 12:34:54,10189,26583,23021,37140,1813,866507,,45176,1736,176231,19436,7678,6790
2024-06-07 12:34:56,10189,26583,23021,37140,1813,866507,,48548,1736,176231,19999,7678,6790
2024-06-07 12:34:58,10189,25553,23026,36037,1813,866507,,48548,1736,176231,19999,7678,6790
2024-06-07 12:35:00,10162,26537,22955,37164,1813,864730,,48548,1681,176231,19999,7678,6792
2024-06-07 12:35:02,10162,26537,22955,37164,1743,864730,,48548,1669,176231,19999,7678,6792
2024-06-07 12:35:04,10162,25690,22955,37164,1814,864730,,48548,1736,176231,19999,7682,6792
2024-06-07 12:35:06,10162,26554,22955,37164,1814,865025,,48548,1673,176194,19999,7682,6792
2024-06-07 12:35:08,10162,26554,22955,37164,1814,865025,,48548,1731,176194,19999,7682,6784
