"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-tjvqt","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-17 11:05:48,8547,23671,20098,34327,1673,816795,,50392,1542,165113,18189,7047,5741
2024-06-17 11:05:50,8547,23671,20098,34327,1673,816795,,50395,1486,165113,17963,7047,5741
2024-06-17 11:05:52,8547,23671,19507,34327,1673,818115,,50395,1485,165113,17963,7047,5694
2024-06-17 11:05:54,8229,23671,19357,34327,1673,791456,,50395,1485,160050,17963,7047,5618
2024-06-17 11:05:56,8173,23671,19357,33251,1673,785501,,50395,1485,159361,17963,6831,5618
2024-06-17 11:05:58,8268,23671,19357,33022,1618,785501,,50395,1485,159239,17950,6784,5618
2024-06-17 11:06:00,8268,23605,19357,33581,1628,785501,,50395,1485,159239,17950,6804,5618
2024-06-17 11:06:02,8268,22867,19357,33581,1628,785501,,48877,1485,159239,17950,6804,5618
2024-06-17 11:06:04,8210,23113,19425,33581,1640,785501,,49120,1417,159239,17632,6518,5618
2024-06-17 11:06:06,8210,23113,19425,33558,1640,785501,,49204,1469,159239,17632,6563,5618
2024-06-17 11:06:08,8183,23113,19100,33558,1640,785501,,49204,1469,159239,17632,6775,5399
2024-06-17 11:06:10,8183,23113,19100,33247,1640,772752,,49204,1469,159239,17632,6775,5572
2024-06-17 11:06:12,8183,23113,19100,33247,1640,772752,,49204,1469,159234,17632,6775,5572
2024-06-17 11:06:14,8108,22997,18161,33247,1640,772752,,49204,1469,153607,16984,6707,5572
2024-06-17 11:06:16,8108,22891,18288,33247,1620,772752,,48683,1469,157177,17508,6707,5572
2024-06-17 11:06:18,8108,22891,18792,33247,1620,772752,,48683,1469,157177,17508,6707,5572
2024-06-17 11:06:20,8108,22891,18792,33247,1620,772752,,48683,1420,157177,17508,6707,5572
2024-06-17 11:06:22,8108,22891,18792,31705,1608,772752,,48694,1397,157177,17508,6707,5572
2024-06-17 11:06:24,8133,22891,18792,31925,1608,736633,,48694,1449,157177,17508,6645,5404
2024-06-17 11:06:26,8133,22891,18792,33002,1608,763056,,48694,1449,156770,17448,6645,5526
2024-06-17 11:06:28,8133,22891,18792,33002,1608,763056,,48489,1449,156250,17448,6645,5526
2024-06-17 11:06:30,8064,22875,18658,33002,1608,763056,,48489,1449,156250,17448,6438,5526
2024-06-17 11:06:32,8064,21962,18658,33002,1608,763056,,48489,1449,156250,17448,6394,5526
2024-06-17 11:06:34,8064,22662,18560,33002,1613,763056,,48472,1449,156250,17391,6659,5526
2024-06-17 11:06:36,8064,22662,18560,32997,1613,763056,,48472,1446,156250,17391,6659,5503
2024-06-17 11:06:38,8064,22662,18560,32997,1613,763056,,48472,1452,155813,17448,6659,5503
2024-06-17 11:06:40,8164,22662,18560,32997,1613,763087,,48535,1452,155813,17448,6625,5503
2024-06-17 11:06:42,8079,22662,18604,32887,1613,763087,,48535,1452,155813,17448,6625,5328
2024-06-17 11:06:44,8079,22762,18647,32887,1613,761081,,48535,1452,155813,17448,6625,5547
2024-06-17 11:06:46,8079,22762,18647,32887,1613,761081,,47026,1452,156274,16749,6664,5547
2024-06-17 11:06:48,8079,22762,18647,32979,1613,761081,,48459,1450,156274,17355,6664,5547
2024-06-17 11:06:50,8079,22670,18647,32979,1613,761081,,48459,1450,155837,17355,6664,5547
2024-06-17 11:06:52,8079,22670,18647,32979,1613,761081,,48459,1450,155837,17355,6664,5475
2024-06-17 11:06:54,7989,22706,18609,32864,1613,761081,,48459,1450,155837,16790,6610,5475
2024-06-17 11:06:56,7989,22706,18609,32864,1613,763772,,48382,1449,156218,17391,6610,5496
2024-06-17 11:06:58,8080,22706,18609,32864,1613,763772,,48382,1449,156218,17391,6610,5496
2024-06-17 11:07:00,8080,21654,18293,32988,1613,736553,,48382,1439,156218,17391,6632,5496
2024-06-17 11:07:02,8080,21804,18293,32988,1613,761324,,48382,1439,156218,17391,6632,5496
2024-06-17 11:07:04,8080,22476,18293,32988,1613,761324,,48416,1439,149818,17391,6632,5496
2024-06-17 11:07:06,8080,22476,18339,32988,1597,761324,,48397,1439,155199,17264,6577,5496
2024-06-17 11:07:08,8080,22476,18339,32988,1597,761324,,48397,1439,155399,17264,6577,5223
2024-06-17 11:07:10,8140,21785,18339,31692,1597,761324,,48397,1439,155399,17264,6577,5260
2024-06-17 11:07:12,7732,21635,18339,32008,1597,735718,,48397,1422,155399,16728,6577,5446
2024-06-17 11:07:14,8013,22695,18339,32988,1597,730643,,48397,1429,155399,17404,6577,5446
2024-06-17 11:07:16,8013,22695,18169,32988,1597,767353,,48397,1429,155399,17404,6375,5446
2024-06-17 11:07:18,8013,22695,18169,32988,1597,739283,,48379,1429,155399,17404,6676,5446
2024-06-17 11:07:20,8013,22543,18163,32988,1593,764614,,48379,1429,156407,16655,6676,5446
2024-06-17 11:07:22,8013,22543,18163,33129,1594,764614,,48651,1429,156459,16771,6676,5446
2024-06-17 11:07:24,8013,22711,18163,33129,1594,764614,,48651,1429,156459,17344,6648,5279
2024-06-17 11:07:26,7739,22711,18163,33129,1594,764614,,48651,1414,156459,17344,6648,5474
2024-06-17 11:07:28,8138,22711,18047,31887,1594,764614,,48632,1414,156459,17344,6648,5428
2024-06-17 11:07:30,8055,22711,18047,32107,1594,764614,,48632,1420,156459,17435,6648,5428
2024-06-17 11:07:32,8055,22711,18047,33059,1586,738842,,48632,1420,157003,17435,6648,5428
2024-06-17 11:07:34,8055,22580,17525,33059,1586,768972,,48632,1420,156018,17435,6438,5428
2024-06-17 11:07:36,8055,22580,17404,33059,1595,767390,,48632,1420,156018,17435,6727,5428
2024-06-17 11:07:38,8055,22580,18313,32005,1595,767390,,48794,1420,156018,17435,6727,5428
2024-06-17 11:07:40,8055,21859,18313,31784,1595,767390,,48610,1420,156018,17338,6680,5428
2024-06-17 11:07:42,8114,22830,18241,33202,1595,767390,,48610,1415,156018,17472,6680,5477
2024-06-17 11:07:44,8064,22830,18241,33202,1528,767390,,48610,1415,156018,17472,6680,5477
2024-06-17 11:07:46,8064,22830,18241,32980,1587,767390,,48610,1415,157170,17472,6680,5477
2024-06-17 11:07:48,8064,22830,18241,32980,1587,767390,,48610,1445,157170,17472,6726,5477
2024-06-17 11:07:50,8064,22627,18431,32980,1587,766490,,48610,1445,150604,17353,6726,5477
2024-06-17 11:07:52,8064,22627,18219,32980,1535,766490,,48610,1445,155763,17353,6726,5442
2024-06-17 11:07:54,8064,22627,18219,32980,1524,766490,,48888,1445,155763,17486,6726,5442
2024-06-17 11:07:56,8064,22841,18219,32038,1615,766490,,48715,1445,155763,17486,6690,5442
2024-06-17 11:07:58,7721,22841,18219,31818,1615,766490,,48715,1437,156836,17486,6690,5442
2024-06-17 11:08:00,8069,22841,18219,33277,1615,766490,,48715,1437,156836,17486,6742,5516
2024-06-17 11:08:02,8069,22841,18219,33087,1615,766490,,48715,1437,156836,17486,6742,5516
2024-06-17 11:08:04,8069,22841,18383,33087,1615,772635,,48715,1437,156836,17527,6742,5487
2024-06-17 11:08:06,8069,22727,18383,33087,1615,768072,,48715,1437,156836,17527,6702,5487
2024-06-17 11:08:08,8069,22727,18297,33087,1624,768072,,48942,1437,150851,17527,6702,5487
2024-06-17 11:08:10,8069,22727,18297,33087,1624,768072,,46942,1437,151898,17527,6702,5487
2024-06-17 11:08:12,7795,22888,18297,33087,1624,768072,,48621,1443,156930,17527,6702,5487
2024-06-17 11:08:14,8079,22888,18297,32870,1624,768072,,48621,1443,156930,17527,6702,5487
2024-06-17 11:08:16,8079,22888,18297,33094,1624,771790,,48621,1443,156930,17388,6500,5487
2024-06-17 11:08:18,8079,22888,18297,33094,1624,764236,,48621,1443,156930,17471,6758,5237
2024-06-17 11:08:20,8079,22657,18537,33094,1609,764236,,48621,1443,156930,17471,6700,5496
2024-06-17 11:08:22,8128,22657,18310,33094,1609,764236,,48621,1443,157509,17471,6700,5496
2024-06-17 11:08:24,8128,22780,18310,33094,1609,764236,,48766,1443,157509,17471,6700,5496
2024-06-17 11:08:26,8128,22780,18310,33094,1626,764236,,48766,1431,157509,17471,6700,5496
2024-06-17 11:08:28,8128,22780,18310,33094,1626,764236,,46297,1431,155867,17471,6700,5496
2024-06-17 11:08:30,8063,22780,18310,32950,1626,764236,,46617,1431,155867,17471,6700,5496
2024-06-17 11:08:32,8063,22780,17973,32950,1626,738767,,48106,1431,155867,16462,6700,5511
2024-06-17 11:08:34,8063,22780,17973,32950,1626,770525,,48106,1431,156270,16016,6690,5429
2024-06-17 11:08:36,8129,21604,17973,32950,1599,767796,,48106,1431,156270,16497,6690,5429
2024-06-17 11:08:38,8129,21898,17973,32950,1599,767796,,48106,1424,156270,17315,6690,5429
2024-06-17 11:08:40,8129,22600,17973,32950,1599,767796,,48392,1424,156270,17315,6690,5429
2024-06-17 11:08:42,8129,22600,17973,32950,1599,767796,,48392,1424,156270,17315,6690,5429
2024-06-17 11:08:44,8129,22600,17973,32950,1599,767796,,48392,1424,149138,17315,6690,5429
2024-06-17 11:08:46,8095,22600,17973,31713,1599,767796,,48392,1424,155009,17315,6754,5212
2024-06-17 11:08:48,8095,22600,18188,33074,1599,770219,,47841,1417,155009,17315,6703,5482
2024-06-17 11:08:50,8095,22600,18188,33074,1591,770219,,47973,1417,155009,17315,6703,5482
2024-06-17 11:08:52,8216,21960,18188,33074,1611,770219,,47973,1443,155009,17193,6703,5482
2024-06-17 11:08:54,8216,22871,18188,33074,1611,770219,,47973,1443,155009,17360,6703,5482
2024-06-17 11:08:56,8216,22771,18188,33074,1611,770219,,47973,1443,155009,17360,6703,5482
2024-06-17 11:08:58,8216,22771,18188,32891,1611,770219,,47973,1443,155009,17360,6425,5482
2024-06-17 11:09:00,8216,22771,17279,32891,1537,770219,,45800,1443,149476,17360,6469,5482
2024-06-17 11:09:02,8295,22771,17147,32891,1593,770219,,46703,1443,152214,17360,6434,5403
2024-06-17 11:09:04,8295,22238,17718,31843,1569,770219,,46703,1443,152214,17360,6545,5403
2024-06-17 11:09:06,8295,22238,17718,32006,1569,740317,,46703,1404,152214,17360,6545,5386
2024-06-17 11:09:08,8022,22157,17718,32006,1569,739732,,46703,1404,152214,17360,6545,5386
2024-06-17 11:09:10,7913,22157,17718,30659,1569,739732,,46703,1404,152214,16503,6545,5386
2024-06-17 11:09:12,7610,22157,17718,31735,1569,739732,,46703,1404,147181,16503,6545,5386
2024-06-17 11:09:14,7871,22157,17718,31735,1569,739732,,46703,1404,147181,16503,6545,5191
2024-06-17 11:09:16,7871,21384,17718,31735,1569,739732,,46703,1404,141022,16503,6545,5191
2024-06-17 11:09:18,7871,21384,17159,31735,1513,739732,,44113,1363,141995,16503,6244,5191
2024-06-17 11:09:20,7871,20485,16886,31735,1492,730610,,44113,1363,145892,16044,6244,5191
2024-06-17 11:09:22,7871,21193,16579,30697,1492,730610,,44113,1363,145892,16044,6244,5191
2024-06-17 11:09:24,7871,21193,16579,30355,1492,730610,,44113,1363,145892,16044,6244,5189
2024-06-17 11:09:26,7633,21193,16579,30355,1492,705915,,44113,1363,141961,15831,6244,5189
2024-06-17 11:09:28,7580,21193,16579,29941,1492,691253,,44113,1363,139935,15831,6244,5189
2024-06-17 11:09:30,7498,20584,16579,29941,1452,691253,,44113,1363,139935,15831,6244,5189
2024-06-17 11:09:32,7498,20358,16579,29941,1452,691253,,42667,1363,139935,15831,6000,4994
2024-06-17 11:09:34,7498,20358,15987,29941,1452,691253,,42119,1318,138040,15831,6000,4994
2024-06-17 11:09:36,7498,20358,15987,29941,1442,691253,,42119,1263,138040,15281,5941,4994
2024-06-17 11:09:38,7498,20163,15987,29170,1442,675483,,42119,1304,138040,15281,5941,4994
2024-06-17 11:09:40,7487,20163,15987,29170,1442,675483,,42119,1304,138040,15068,5941,4976
2024-06-17 11:09:42,7335,20163,15987,29170,1442,675483,,42119,1304,134157,15068,5941,4896
2024-06-17 11:09:44,7335,20163,15987,28779,1442,675483,,41370,1304,131144,15068,5817,4896
2024-06-17 11:09:46,7335,20163,15054,28779,1442,651081,,41370,1304,130916,14779,5817,4896
2024-06-17 11:09:48,7335,19615,15158,28447,1407,648073,,40245,1304,130916,14779,5817,4896
2024-06-17 11:09:50,7335,19446,15145,28447,1407,648073,,40245,1304,130916,14779,5767,4896
2024-06-17 11:09:52,7335,19446,15159,28447,1375,648073,,40245,1280,130916,14779,5767,4896
2024-06-17 11:09:54,7050,19446,15159,28447,1375,638692,,40245,1224,130916,14779,5767,4872
2024-06-17 11:09:56,7293,19446,15159,28447,1375,638692,,40245,1269,130916,14509,5767,4872
2024-06-17 11:09:58,7043,19446,15159,28087,1375,638692,,40245,1269,128645,14276,5647,4872
2024-06-17 11:10:00,7161,19446,15159,28087,1375,638692,,39601,1269,128645,14276,5647,4801
2024-06-17 11:10:02,7161,19446,15159,27827,1357,638692,,39096,1269,124591,14276,5582,4801
2024-06-17 11:10:04,7161,18506,15045,27827,1357,638692,,39096,1260,123734,14276,5582,4801
2024-06-17 11:10:06,7161,18854,14719,27827,1357,605996,,39096,1260,126209,14276,5582,4801
2024-06-17 11:10:08,7161,18854,14719,27827,1357,605996,,39096,1260,126209,14276,5582,4812
2024-06-17 11:10:10,7161,18854,14719,27707,1343,605996,,39096,1260,124841,13645,5582,4812
2024-06-17 11:10:12,7168,18854,14719,27707,1343,605996,,37649,1260,124841,13740,5584,4812
2024-06-17 11:10:14,7143,18854,14719,27707,1343,605996,,38878,1240,124841,14216,5584,4812
2024-06-17 11:10:16,7143,18854,14719,27707,1343,605996,,38420,1283,124841,14216,5389,4812
2024-06-17 11:10:18,7143,18854,14719,26887,1336,605996,,38420,1283,124043,14216,5508,4816
2024-06-17 11:10:20,7143,19250,14526,27572,1336,605996,,38420,1243,124043,14146,5508,4816
2024-06-17 11:10:22,7484,19136,14884,27572,1336,626707,,38420,1281,124043,14146,5508,4816
2024-06-17 11:10:24,7484,19136,15280,27572,1336,618474,,38420,1281,124043,14146,5508,4816
2024-06-17 11:10:26,7478,19136,15280,28641,1389,618474,,38152,1281,128980,14146,5508,5054
2024-06-17 11:10:28,7478,19136,15280,28641,1389,618474,,38152,1281,128980,14146,5726,5054
2024-06-17 11:10:30,7478,19901,15280,28641,1381,618474,,38267,1281,128980,14219,5726,5043
2024-06-17 11:10:32,7478,19901,15280,28641,1381,618474,,39395,1273,128419,14317,5726,5043
2024-06-17 11:10:34,7478,19901,15280,28585,1381,618474,,39395,1282,128419,14710,5705,5043
2024-06-17 11:10:36,7478,19901,15252,28585,1381,618474,,39395,1327,128419,14710,5705,5043
2024-06-17 11:10:38,7383,19885,15780,28585,1381,639548,,39395,1327,127338,14710,5705,5043
2024-06-17 11:10:40,7653,19885,15780,27947,1381,636089,,39395,1327,128219,14710,5660,5043
2024-06-17 11:10:42,7653,19885,15780,28141,1361,636089,,38034,1327,132198,14710,5874,5074
2024-06-17 11:10:44,7686,19885,15780,28990,1409,636089,,39237,1327,132198,14710,5874,5126
2024-06-17 11:10:46,7686,19561,15780,28990,1366,636089,,38677,1327,128370,14796,5874,5126
2024-06-17 11:10:48,7686,20169,15900,28990,1357,636089,,39920,1287,132736,14796,5874,5126
2024-06-17 11:10:50,7686,20169,15900,27965,1409,636089,,39920,1340,132736,14959,5874,5126
2024-06-17 11:10:52,7686,20169,15900,29002,1409,636089,,39920,1350,132736,14959,5667,5126
2024-06-17 11:10:54,7686,20301,16067,29002,1409,636863,,39920,1350,132736,14959,5911,5147
2024-06-17 11:10:56,7686,20301,16067,29002,1409,642513,,39920,1350,127955,14959,5911,5147
2024-06-17 11:10:58,7691,20301,16067,29002,1409,642513,,39967,1350,128843,14959,5911,5218
2024-06-17 11:11:00,7691,20301,16067,29130,1418,642513,,39967,1350,133688,14959,5935,5218
2024-06-17 11:11:02,7746,20301,16067,29130,1418,642513,,39967,1350,133688,14971,5935,5218
2024-06-17 11:11:04,7746,20322,16176,29130,1425,642513,,40089,1301,133688,14964,5935,5218
2024-06-17 11:11:06,7746,20322,16176,29293,1425,642513,,40089,1307,133688,14964,5935,5218
2024-06-17 11:11:08,7700,20322,16214,29293,1425,645507,,40089,1298,133688,14964,5965,5038
2024-06-17 11:11:10,7700,20493,16214,29251,1425,645887,,40089,1361,133688,14964,5965,5198
2024-06-17 11:11:12,7700,20493,16214,29251,1425,645887,,40234,1361,133688,14964,5965,5198
2024-06-17 11:11:14,7700,20366,16214,29251,1425,645887,,40234,1361,133688,15068,5673,5198
2024-06-17 11:11:16,7700,20366,16356,29251,1376,645887,,40104,1361,134144,15042,5713,5018
2024-06-17 11:11:18,7700,20366,16399,29389,1422,645887,,40104,1361,134144,15042,5902,5263
2024-06-17 11:11:20,7427,20366,16399,29389,1422,645887,,40104,1361,134144,15042,5902,5263
2024-06-17 11:11:22,7782,20366,16399,29214,1422,645887,,40104,1373,134144,15042,5902,5263
2024-06-17 11:11:24,7660,20366,16399,29214,1422,638559,,40104,1363,134144,15042,5902,5263
2024-06-17 11:11:26,7660,20556,16399,29214,1423,646758,,40104,1363,134912,14888,5978,5201
2024-06-17 11:11:28,7660,20556,16475,29214,1423,646758,,38399,1363,128834,14451,5978,5201
2024-06-17 11:11:30,7660,20353,16338,29440,1423,646758,,40083,1363,133192,14352,5978,5201
2024-06-17 11:11:32,7660,20353,16338,29440,1423,646758,,40083,1363,133192,15113,5978,5230
2024-06-17 11:11:34,7660,20353,16338,29440,1411,646758,,40083,1363,133192,15113,5911,5230
2024-06-17 11:11:36,7660,20455,16338,29213,1411,646758,,40083,1363,133192,15113,5911,5230
2024-06-17 11:11:38,7764,20455,16338,29213,1411,646758,,40083,1321,133192,14422,5911,5230
2024-06-17 11:11:40,7412,20455,16338,29213,1411,637418,,39736,1367,133192,14926,5970,5230
2024-06-17 11:11:42,7657,20455,15807,29213,1365,637418,,39736,1367,134753,14926,5970,5230
2024-06-17 11:11:44,7657,20331,16333,29213,1423,615131,,39736,1367,134753,14926,5970,5196
2024-06-17 11:11:46,7657,20331,16333,29213,1423,647153,,38427,1367,133577,15036,5912,5196
2024-06-17 11:11:48,7657,20489,16333,29297,1423,647153,,38162,1367,133577,15036,5912,5016
2024-06-17 11:11:50,7657,20489,16333,29297,1413,647153,,40374,1367,133577,15036,5912,5214
2024-06-17 11:11:52,7657,20489,16333,29297,1413,647153,,40374,1367,135121,15036,5912,5214
2024-06-17 11:11:54,7781,19324,16204,29297,1413,647153,,40374,1375,135121,15036,5912,5214
2024-06-17 11:11:56,7781,19458,16436,29297,1424,632140,,40055,1364,134131,14276,6004,5173
2024-06-17 11:11:58,7707,20113,16436,29297,1424,632140,,40055,1364,134131,14744,6004,5173
2024-06-17 11:12:00,7707,20113,16436,29035,1424,632140,,40055,1364,134131,14322,5678,5173
2024-06-17 11:12:02,7707,20113,16436,29441,1424,632140,,40055,1364,134131,15050,5863,5173
2024-06-17 11:12:04,7707,19476,16436,29441,1424,646635,,40055,1364,134131,15050,5863,5173
2024-06-17 11:12:06,7707,20464,16356,29441,1420,646635,,37914,1364,134131,15050,5863,5173
2024-06-17 11:12:08,7780,20464,16356,29441,1420,646635,,40136,1375,127745,15050,5863,5175
2024-06-17 11:12:10,7631,20464,16356,29441,1420,646635,,40136,1375,134602,15050,5936,5175
2024-06-17 11:12:12,7631,20464,16469,29147,1374,646635,,40136,1375,134602,15050,5936,5175
2024-06-17 11:12:14,7631,20217,16469,29147,1365,646635,,40136,1366,134602,14817,5936,5175
2024-06-17 11:12:16,7631,20217,16469,29527,1436,634037,,40136,1366,134602,14370,5936,5175
2024-06-17 11:12:18,7631,20217,16469,29527,1436,634037,,40136,1366,134602,14272,5807,5220
2024-06-17 11:12:20,7631,20217,15526,29527,1418,648589,,40617,1366,133013,15096,5807,5220
2024-06-17 11:12:22,7631,20217,16071,28083,1418,648589,,40017,1366,133013,15096,5807,5220
2024-06-17 11:12:24,7631,19476,16472,29132,1418,648589,,40017,1392,133013,15096,5807,5220
2024-06-17 11:12:26,7768,20178,16472,29132,1418,648589,,40017,1392,128973,15096,5628,5112
2024-06-17 11:12:28,7691,20178,16472,29132,1418,648589,,40017,1392,135329,15096,5932,5112
2024-06-17 11:12:30,7691,20178,16472,29132,1418,648589,,40017,1314,135329,14861,5932,5112
2024-06-17 11:12:32,7691,20178,16472,29566,1369,648589,,40433,1359,133228,15045,5932,5160
2024-06-17 11:12:34,7691,20178,16472,29566,1446,636896,,40433,1359,133228,15045,5932,5160
2024-06-17 11:12:36,7759,20178,16472,29566,1356,636896,,40433,1372,133228,15045,5848,5160
2024-06-17 11:12:38,7759,20178,16199,29566,1406,652329,,39690,1372,134684,15045,5848,5160
2024-06-17 11:12:40,7759,20516,16413,29566,1406,652329,,39690,1372,134684,15045,5848,5160
2024-06-17 11:12:42,7403,20192,16413,28047,1406,652329,,40086,1372,134684,14794,5848,4897
2024-06-17 11:12:44,7646,20192,16413,29000,1406,652329,,40086,1372,134684,14794,5848,5060
2024-06-17 11:12:46,7646,20192,16413,29000,1406,652329,,40086,1372,132591,14794,5960,5126
2024-06-17 11:12:48,7646,20192,16413,29459,1421,652329,,40086,1360,132591,14301,5876,5126
2024-06-17 11:12:50,7646,20192,16138,29459,1421,639873,,40086,1375,132591,15082,5876,5126
2024-06-17 11:12:52,7782,20192,16138,29459,1421,639873,,40086,1375,132591,15082,5876,5126
2024-06-17 11:12:54,7782,20192,16138,29459,1421,652567,,39350,1375,128103,14884,5876,5126
2024-06-17 11:12:56,7782,20254,15588,29459,1403,652567,,40000,1375,135310,14884,5876,5126
2024-06-17 11:12:58,7782,20254,16562,29459,1420,652567,,40000,1362,133521,14884,5876,5126
2024-06-17 11:13:00,7688,20254,16562,29437,1420,652567,,40000,1378,133521,15064,5763,4916
2024-06-17 11:13:02,7688,20254,16562,29437,1420,652567,,40000,1378,133521,15064,5763,4950
2024-06-17 11:13:04,7688,20254,16203,29437,1420,643574,,40000,1378,133521,14875,5557,5108
2024-06-17 11:13:06,7688,20254,16203,29437,1420,643574,,40000,1378,133521,14875,5928,5108
2024-06-17 11:13:08,7439,20254,16203,29437,1342,655046,,39381,1378,131638,14875,5928,5108
2024-06-17 11:13:10,7841,20254,16463,29437,1389,655046,,39381,1378,133888,14875,5928,5108
2024-06-17 11:13:12,7783,19388,16463,29437,1389,655046,,38196,1368,133888,14875,5928,5108
2024-06-17 11:13:14,7783,20501,16463,29437,1348,655046,,40107,1368,133888,14875,5928,5164
2024-06-17 11:13:16,7783,20501,16463,29621,1338,640913,,40107,1328,133888,14430,5928,5164
2024-06-17 11:13:18,7783,20501,16463,29621,1415,640913,,40107,1387,133888,13458,5933,5164
2024-06-17 11:13:20,7783,20501,16334,29621,1415,640913,,40107,1387,133888,14430,5933,5133
2024-06-17 11:13:22,7700,20501,16334,29621,1415,653266,,40107,1387,132613,14889,5933,5133
2024-06-17 11:13:24,7700,20256,16334,29621,1415,653266,,39308,1387,132613,14889,5933,5133
2024-06-17 11:13:26,7842,20256,16334,29621,1407,653266,,39308,1373,128717,14889,5933,5133
2024-06-17 11:13:28,7842,20591,15752,29872,1407,653266,,39865,1373,127833,14889,5933,5133
2024-06-17 11:13:30,7842,20591,16562,28358,1407,653266,,39865,1373,135707,14889,5933,4953
2024-06-17 11:13:32,7842,20591,16136,29310,1407,653266,,39865,1373,135707,15045,5933,5082
2024-06-17 11:13:34,7842,20591,16136,29310,1407,638090,,39865,1373,133590,15045,5640,5082
2024-06-17 11:13:36,7699,20591,16136,29310,1326,649421,,39865,1373,133590,15045,5961,5082
2024-06-17 11:13:38,7809,20182,16136,29310,1394,649421,,39865,1344,133590,14750,5961,5082
2024-06-17 11:13:40,7809,20182,16136,29696,1394,649421,,39437,1344,133590,14750,5961,5082
2024-06-17 11:13:42,7809,20499,16136,29696,1394,649421,,40007,1356,133590,14946,5961,5082
2024-06-17 11:13:44,7809,20499,16136,29696,1394,649421,,40007,1356,133590,14946,5961,5082
2024-06-17 11:13:46,7809,20499,16593,29696,1394,649421,,40007,1356,136994,14946,6041,5184
2024-06-17 11:13:48,7809,20499,16780,29463,1394,643533,,40007,1356,136994,14946,6041,5252
2024-06-17 11:13:50,7809,20499,16780,30445,1421,669312,,40275,1356,136994,14946,6149,5252
2024-06-17 11:13:52,7937,20499,16780,30445,1437,680404,,40275,1396,136994,14946,6149,5252
2024-06-17 11:13:54,8200,20984,16780,30280,1437,680404,,40275,1396,136994,15584,6149,5252
2024-06-17 11:13:56,8141,20984,16780,30280,1437,680404,,40275,1392,134949,15584,6149,5252
2024-06-17 11:13:58,8141,20619,16780,30280,1437,680404,,40275,1392,134949,15105,6149,5252
2024-06-17 11:14:00,8141,20619,16780,30280,1437,680404,,38837,1392,134949,15001,5969,5144
2024-06-17 11:14:02,8141,20619,16603,30280,1437,659439,,41133,1392,139527,15169,5969,5332
2024-06-17 11:14:04,8141,21362,16718,29642,1491,659439,,41133,1392,139527,15169,6210,5332
2024-06-17 11:14:06,8141,21362,17290,29932,1443,659439,,41133,1432,136560,15169,6210,5332
2024-06-17 11:14:08,7959,21362,17290,30959,1443,670522,,41133,1432,136560,15169,6210,5332
2024-06-17 11:14:10,8051,21362,17290,30959,1443,696107,,41133,1396,136560,15598,6210,5332
2024-06-17 11:14:12,8107,20983,17290,30959,1443,696107,,41133,1396,142332,15598,6210,5332
2024-06-17 11:14:14,8369,20983,17290,30959,1443,687019,,41133,1396,142332,15598,6210,5552
2024-06-17 11:14:16,8369,21845,16997,30959,1443,687019,,40861,1396,142332,15598,6210,5490
2024-06-17 11:14:18,8369,21845,16997,30959,1473,687019,,42210,1448,142332,15098,6235,5490
2024-06-17 11:14:20,8369,21845,16997,30022,1473,687019,,42210,1448,142332,15562,6348,5490
2024-06-17 11:14:22,8354,21954,17538,30790,1473,687019,,42210,1448,137895,16065,6348,5490
2024-06-17 11:14:24,8354,21954,17538,31634,1473,687019,,42210,1452,142340,16065,6348,5490
2024-06-17 11:14:26,8354,21954,17538,31634,1473,687019,,42210,1452,142340,16065,6348,5490
2024-06-17 11:14:28,8354,21954,17538,31634,1473,691951,,42210,1452,142854,16065,6348,5490
2024-06-17 11:14:30,8544,21954,17538,31634,1463,717987,,42892,1452,147945,16065,6348,5543
2024-06-17 11:14:32,8544,22658,17567,31634,1514,693159,,44122,1452,147945,16252,6496,5647
2024-06-17 11:14:34,8574,22658,17571,31634,1526,722282,,44122,1442,147945,16252,6559,5647
2024-06-17 11:14:36,8574,22900,18179,31634,1526,722282,,44122,1487,149511,16587,6559,5647
2024-06-17 11:14:38,8574,22900,18179,31132,1526,722282,,44122,1487,149511,16587,6559,5647
2024-06-17 11:14:40,8574,22900,18179,30918,1526,722282,,44122,1494,149511,16587,6559,5704
2024-06-17 11:14:42,8798,22900,18179,32501,1526,722282,,44122,1494,149511,16587,6559,5630
2024-06-17 11:14:44,8824,22900,18179,32501,1526,722282,,44122,1494,149511,16587,6735,5832
2024-06-17 11:14:46,8824,22900,18179,32501,1526,727520,,44122,1494,147622,17195,6735,5832
2024-06-17 11:14:48,8824,22689,17602,32991,1553,748003,,43279,1494,150552,17195,6735,5832
2024-06-17 11:14:50,8824,23420,17481,32991,1582,748003,,45966,1499,155680,17195,6814,5832
2024-06-17 11:14:52,8824,23684,18642,32991,1582,748003,,45966,1519,155680,17195,6814,5832
2024-06-17 11:14:54,8824,23684,18642,32991,1582,748003,,45966,1519,155680,17195,6814,5832
