"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-87k5l","loadgenerator-7c6fb64488-z47zq","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-07 12:57:50,10023,24942,21411,35451,1662,820404,44604,,1633,169060,18968,7295,6482
2024-06-07 12:57:52,10023,24942,21411,35451,1660,820404,44632,,1633,169305,18968,7295,6482
2024-06-07 12:57:54,10019,24942,21411,35428,1660,820404,44632,,1520,169575,18968,7285,6482
2024-06-07 12:57:56,10019,24942,21411,35428,1660,820404,44632,,1635,169575,18968,7285,6482
2024-06-07 12:57:58,10019,24888,21357,35464,1660,819550,44718,,1635,169575,18386,7034,6482
2024-06-07 12:58:00,10019,24888,21357,35464,1614,819550,44718,,1635,169575,19039,7303,6476
2024-06-07 12:58:02,10019,24888,21302,35464,1662,819550,44718,,1635,169575,19039,7303,6476
2024-06-07 12:58:04,9691,24888,21302,35464,1662,793774,44718,,1635,169531,19039,7303,6476
2024-06-07 12:58:06,10000,24870,21302,35464,1662,821566,44635,,1635,169184,19039,7303,6277
2024-06-07 12:58:08,9996,24870,21302,35470,1659,821566,44635,,1635,169184,19039,7297,6234
2024-06-07 12:58:10,9996,24870,21302,35470,1659,821772,44633,,1635,169184,18998,7297,6488
2024-06-07 12:58:12,9996,24870,21302,35470,1659,821772,44633,,1567,169184,18998,7297,6488
2024-06-07 12:58:14,9996,24775,20924,34276,1659,821772,44633,,1621,169184,18998,7297,6488
2024-06-07 12:58:16,9996,24775,20924,34039,1590,821772,44633,,1621,169184,18414,7049,6423
2024-06-07 12:58:18,9996,24775,20924,34144,1637,821772,44633,,1621,169326,19012,7297,6423
2024-06-07 12:58:20,9985,24054,20924,35391,1637,791790,44633,,1621,169326,19012,7297,6423
2024-06-07 12:58:22,10001,24864,20924,35391,1590,821034,44633,,1621,163737,18420,7297,6423
2024-06-07 12:58:24,10001,24864,20924,35391,1579,821034,44628,,1615,169170,19003,7287,6432
2024-06-07 12:58:26,10001,24864,20924,35391,1649,821034,44680,,1622,169170,19003,7287,6432
2024-06-07 12:58:28,10001,24849,21056,35391,1649,821034,44680,,1622,169170,19003,7287,6432
2024-06-07 12:58:30,10001,24849,21180,35377,1649,821034,44680,,1622,169285,19003,7287,6452
2024-06-07 12:58:32,10001,24861,21180,35377,1655,821034,44680,,1622,169285,19021,7289,6452
2024-06-07 12:58:34,9959,24861,21180,35377,1655,821034,44680,,1622,169285,19021,7289,6452
2024-06-07 12:58:36,9642,24861,21180,34096,1655,821034,44628,,1622,169285,19021,7289,6440
2024-06-07 12:58:38,9576,24861,21180,35308,1655,820296,44628,,1579,169285,19021,7297,6440
2024-06-07 12:58:40,9974,24830,21180,35308,1655,820069,44628,,1625,169253,19024,7297,6440
2024-06-07 12:58:42,9974,24830,21180,35308,1600,820069,44628,,1618,169253,19024,7297,6440
2024-06-07 12:58:44,9974,24829,21123,35308,1654,820069,44628,,1618,168769,18941,7288,6443
2024-06-07 12:58:46,9974,24829,20998,35291,1654,820069,44628,,1618,168769,18941,7288,6443
2024-06-07 12:58:48,9974,24829,20998,35291,1650,820069,44628,,1618,168769,18941,7288,6443
2024-06-07 12:58:50,9975,24829,20998,35291,1650,820069,44628,,1618,168842,18941,7288,6443
2024-06-07 12:58:52,9980,23947,20998,35291,1650,820069,44596,,1618,168842,18974,7290,6243
2024-06-07 12:58:54,9980,24113,20998,34074,1650,820457,44596,,1612,168842,18974,7290,6446
2024-06-07 12:58:56,9980,24765,20998,35292,1650,791817,44571,,1612,168506,18974,7290,6446
2024-06-07 12:58:58,9980,24765,20998,35262,1650,821147,44571,,1612,168506,18968,7290,6446
2024-06-07 12:59:00,9980,24765,20998,35262,1650,821147,44571,,1612,168506,18968,7295,6446
2024-06-07 12:59:02,9980,24765,20250,35262,1638,821147,44571,,1612,168506,18968,7295,6446
2024-06-07 12:59:04,9980,24765,20960,35262,1635,821147,44487,,1612,168555,18968,7308,6446
2024-06-07 12:59:06,9980,24765,20960,35262,1635,821147,44487,,1612,168555,18965,7308,6446
2024-06-07 12:59:08,9959,24765,20960,35262,1635,818485,44503,,1620,168555,18942,7308,6447
2024-06-07 12:59:10,9959,24772,20960,35262,1635,818485,44503,,1620,168786,18942,7308,6442
2024-06-07 12:59:12,9959,23943,20960,35244,1635,818485,44503,,1620,168786,18942,7308,6442
2024-06-07 12:59:14,9959,23777,21057,34010,1646,818485,44503,,1620,168861,18942,7308,6442
2024-06-07 12:59:16,9959,24799,21057,35283,1646,819182,44538,,1620,168861,18942,7320,6442
2024-06-07 12:59:18,9959,24799,21076,35283,1646,819182,44538,,1620,168861,18963,7320,6442
2024-06-07 12:59:20,9959,24799,21076,35283,1594,819182,44538,,1620,168861,18963,7320,6442
2024-06-07 12:59:22,9969,24799,21076,35283,1654,819182,44538,,1616,168861,18963,7320,6456
2024-06-07 12:59:24,9959,24776,21076,35283,1654,818908,44538,,1620,168887,18974,7320,6444
2024-06-07 12:59:26,9959,24776,20322,34071,1650,818908,44587,,1620,162676,18974,7320,6444
2024-06-07 12:59:28,9959,24776,21031,35269,1650,818908,44587,,1620,168619,18936,7072,6444
2024-06-07 12:59:30,9959,24776,21031,35280,1650,817700,44612,,1620,168619,18936,7331,6444
2024-06-07 12:59:32,9959,23926,21031,35280,1650,817700,44612,,1620,168619,18936,7331,6444
2024-06-07 12:59:34,9959,23761,20373,35280,1655,817700,44612,,1623,168619,18936,7331,6444
2024-06-07 12:59:36,9959,24812,21164,35280,1655,817120,43059,,1623,168619,18936,7331,6444
2024-06-07 12:59:38,9975,24812,21164,35280,1660,817120,44584,,1623,168480,18910,7343,6435
2024-06-07 12:59:40,9636,24792,21164,35280,1660,817120,44541,,1623,168480,18889,7343,6435
2024-06-07 12:59:42,9967,24792,21164,35280,1660,817273,44541,,1623,168480,18889,7343,6435
2024-06-07 12:59:44,9967,24792,20555,35260,1671,817273,44541,,1623,168224,18889,7343,6435
2024-06-07 12:59:46,9967,24850,21206,35260,1671,817273,44541,,1622,168224,18889,7343,6435
2024-06-07 12:59:48,9967,24850,21306,35260,1671,817273,44541,,1629,168381,18889,7342,6435
2024-06-07 12:59:50,9967,24850,21306,35260,1603,817273,44541,,1629,168381,18889,7342,6454
2024-06-07 12:59:52,9967,24850,21306,35260,1614,817273,44541,,1629,168381,18238,7342,6454
2024-06-07 12:59:54,9961,24870,21306,35260,1665,816849,42887,,1629,168381,18878,7342,6247
2024-06-07 12:59:56,9961,24853,21306,35260,1665,816849,43184,,1629,168381,18878,7088,6456
2024-06-07 12:59:58,9982,24853,21302,35260,1665,816849,44558,,1629,162212,18878,7335,6456
2024-06-07 13:00:00,9982,24853,21302,35215,1658,816849,44558,,1629,163334,18878,7335,6456
2024-06-07 13:00:02,9982,24853,21299,35215,1658,816849,44558,,1620,168433,18878,7092,6456
2024-06-07 13:00:04,9982,24853,21299,35215,1658,816849,44558,,1620,168433,18878,7341,6456
2024-06-07 13:00:06,10014,24885,21299,35215,1658,817973,44558,,1620,168433,18878,7341,6435
2024-06-07 13:00:08,10014,24885,21299,35215,1595,817763,44558,,1620,168433,18878,7324,6435
2024-06-07 13:00:10,10008,24885,21299,35205,1607,817763,44709,,1620,168433,17649,7324,6435
2024-06-07 13:00:12,10008,24069,21195,35205,1656,817763,44709,,1553,168433,18823,7324,6412
2024-06-07 13:00:14,10008,23903,21195,35243,1649,817763,44735,,1564,163186,18823,7324,6412
2024-06-07 13:00:16,10008,24865,21195,35243,1649,817763,44735,,1617,168032,18823,7324,6412
2024-06-07 13:00:18,10008,24865,20605,35243,1649,817763,44735,,1617,161327,18823,7324,6412
2024-06-07 13:00:20,10008,24862,21291,35243,1649,815546,44760,,1617,162443,18823,7086,6390
2024-06-07 13:00:22,9987,24862,21291,35243,1649,815546,44760,,1617,167488,18823,7314,6390
2024-06-07 13:00:24,9987,24862,21291,35261,1649,814828,44760,,1618,167488,18797,7314,6390
2024-06-07 13:00:26,9987,24885,21291,35261,1607,814828,44760,,1618,167488,18797,7053,6412
2024-06-07 13:00:28,9987,24885,20544,35239,1669,814828,44760,,1618,167488,18760,7301,6412
2024-06-07 13:00:30,9987,24885,21429,35239,1669,814828,43221,,1618,167488,18760,7301,6412
2024-06-07 13:00:32,9962,24885,21429,35239,1669,814828,44696,,1629,167536,18760,7301,6446
2024-06-07 13:00:34,9962,24885,21429,35239,1669,815322,44696,,1629,167536,18760,7301,6446
2024-06-07 13:00:36,9962,24839,21432,35239,1669,814255,43256,,1629,167536,18760,7301,6446
2024-06-07 13:00:38,9962,24839,21432,34236,1669,814255,42958,,1629,162137,18760,7035,6446
2024-06-07 13:00:40,9953,24839,21432,35262,1669,814255,44945,,1574,167470,18759,7291,6459
2024-06-07 13:00:42,9953,24072,21432,35262,1620,814255,44945,,1636,167470,18735,7291,6444
2024-06-07 13:00:44,9953,24834,21432,35262,1614,814255,44945,,1581,167470,18735,7291,6444
2024-06-07 13:00:46,9953,24869,21439,35262,1676,814255,44945,,1632,162756,18735,7291,6444
2024-06-07 13:00:48,9648,24869,21439,35262,1676,813512,44953,,1632,167239,18735,7291,6444
2024-06-07 13:00:50,9957,24869,21439,34019,1676,813103,44953,,1632,167239,18735,7291,6442
2024-06-07 13:00:52,9970,24869,21439,35224,1676,813103,44953,,1632,167239,18735,7291,6442
2024-06-07 13:00:54,9970,24869,21439,35187,1680,813103,45001,,1632,167239,18743,7282,6442
2024-06-07 13:00:56,9970,24869,21439,35187,1680,813103,45001,,1632,162752,18743,7282,6442
2024-06-07 13:00:58,9970,24135,21439,35187,1669,813103,45001,,1620,167591,18164,7274,6442
2024-06-07 13:01:00,9970,24058,21439,35187,1669,813103,45001,,1620,167591,18735,7274,6416
2024-06-07 13:01:02,9970,24812,19971,35187,1669,813103,45001,,1620,167591,18735,7274,6416
2024-06-07 13:01:04,9970,24812,19971,35187,1669,811951,43835,,1620,167604,18696,7274,6416
2024-06-07 13:01:06,9621,24812,21175,35187,1661,811951,45213,,1620,167604,18696,7274,6204
2024-06-07 13:01:08,10004,24812,21175,35181,1661,811951,45213,,1620,167604,18696,7261,6422
