"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-tjvqt","loadgenerator-7c6fb64488-vz2nl","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-17 11:43:40,7489,19373,14903,28266,1300,597391,,35739,1290,125404,13933,5513,4945
2024-06-17 11:43:42,7399,19138,14903,28266,1300,597391,,35987,1290,125404,13933,5513,4971
2024-06-17 11:43:44,7399,19138,14903,28461,1300,597391,,37118,1290,123635,13933,5513,4971
2024-06-17 11:43:46,7399,19138,14903,28461,1300,588169,,35878,1279,124690,13933,5513,4971
2024-06-17 11:43:48,7399,19138,14313,28461,1300,588169,,37164,1289,124690,13721,5404,4971
2024-06-17 11:43:50,7518,19138,14412,28461,1297,588169,,37164,1289,124690,13932,5214,4971
2024-06-17 11:43:52,7382,19138,14890,26905,1297,588169,,37164,1289,124690,13932,5500,4971
2024-06-17 11:43:54,7382,19334,14890,27091,1297,593407,,37164,1289,124690,13932,5500,4971
2024-06-17 11:43:56,7382,18281,14890,27990,1297,593407,,37164,1289,122628,13932,5500,4893
2024-06-17 11:43:58,7382,18408,14890,27168,1297,593407,,37164,1299,122628,13932,5500,4743
2024-06-17 11:44:00,7382,18968,14890,26981,1305,556722,,36760,1299,122628,13932,5500,4711
2024-06-17 11:44:02,7382,18968,14890,28325,1305,560579,,36907,1221,118371,13932,5500,4960
2024-06-17 11:44:04,7382,18968,15236,28325,1305,586794,,36907,1229,124920,13165,5576,4960
2024-06-17 11:44:06,7512,18968,15236,28325,1239,586794,,36907,1273,124920,13209,5471,4960
2024-06-17 11:44:08,7512,18968,14282,28325,1276,586794,,36907,1273,124920,13939,5471,4960
2024-06-17 11:44:10,7356,18968,14794,28325,1276,586794,,34550,1273,124920,13939,5471,4883
2024-06-17 11:44:12,7356,19359,14794,27768,1276,586794,,34790,1273,122741,13939,5471,4883
2024-06-17 11:44:14,7356,19359,14794,27768,1276,586794,,35885,1229,122741,13939,5471,4883
2024-06-17 11:44:16,7356,19072,14794,28157,1300,586794,,36165,1302,122741,13939,5471,4979
2024-06-17 11:44:18,7356,19072,15043,28157,1300,586794,,36165,1302,125005,13939,5103,4979
2024-06-17 11:44:20,7356,19072,15043,28157,1300,588748,,36165,1302,125005,13939,4969,4979
2024-06-17 11:44:22,7356,19072,15043,28157,1231,588748,,36165,1222,125005,13754,5451,4979
2024-06-17 11:44:24,7508,19072,15043,28157,1273,588748,,36165,1267,125005,14043,5451,4869
2024-06-17 11:44:26,7071,17926,15043,28157,1273,588748,,36165,1267,122191,14043,5451,4869
2024-06-17 11:44:28,7321,17941,14720,28077,1273,588748,,36165,1267,122191,14043,5451,4869
2024-06-17 11:44:30,7321,19027,14720,28077,1235,588748,,35494,1267,122191,14043,5451,4869
2024-06-17 11:44:32,7321,19027,14720,28077,1298,572373,,36154,1223,124318,14043,5451,4699
2024-06-17 11:44:34,7321,19027,14720,28077,1298,584792,,36154,1294,124318,13799,5451,4984
2024-06-17 11:44:36,7417,19027,14209,28077,1298,584792,,36154,1294,124318,13799,5451,4984
2024-06-17 11:44:38,7417,19027,15173,28077,1298,584792,,36154,1294,124318,14046,4890,4984
2024-06-17 11:44:40,7417,19027,15173,27950,1275,584792,,35339,1213,124318,14046,5247,4914
2024-06-17 11:44:42,7417,19027,14930,27950,1275,584792,,35339,1221,121512,14046,5413,4914
2024-06-17 11:44:44,7293,18634,14930,27950,1275,584792,,35339,1264,121512,13725,5413,4914
2024-06-17 11:44:46,7293,19053,14930,27950,1275,584792,,36000,1264,123781,13725,5413,4914
2024-06-17 11:44:48,7438,19053,14930,27950,1234,565652,,36000,1293,123781,13725,5413,4989
2024-06-17 11:44:50,7438,19053,14930,28228,1310,577856,,36000,1293,123781,13725,5413,4989
2024-06-17 11:44:52,7438,19053,15332,28228,1310,577856,,34895,1293,123781,13725,5514,4910
2024-06-17 11:44:54,7438,19053,14899,26677,1310,577856,,34895,1293,123781,13246,5514,4910
2024-06-17 11:44:56,7438,19053,14899,27547,1237,577856,,35368,1293,121533,13982,5514,4910
2024-06-17 11:44:58,7025,18663,14899,27547,1274,577856,,35368,1293,121533,13641,5376,4910
2024-06-17 11:45:00,7249,18949,14899,27547,1274,586382,,35368,1273,121533,13641,5376,4910
2024-06-17 11:45:02,7249,18949,14899,27832,1282,586382,,35368,1273,117889,13641,5376,4959
2024-06-17 11:45:04,7249,18949,14899,27832,1282,569698,,35368,1235,123633,13641,5376,4959
2024-06-17 11:45:06,6983,18949,14899,27832,1282,569698,,35368,1227,121254,13767,5444,4907
2024-06-17 11:45:08,7466,18949,14860,27832,1282,569698,,33256,1287,121254,13767,5444,4907
2024-06-17 11:45:10,7466,18468,14860,27832,1282,569698,,33486,1287,121254,13767,5444,4907
2024-06-17 11:45:12,7466,18468,14860,27331,1261,569698,,34460,1287,121254,13767,5078,4907
2024-06-17 11:45:14,7466,18468,14860,27650,1261,569698,,34460,1217,121254,13426,5113,4952
2024-06-17 11:45:16,7050,18468,14860,27650,1261,550610,,34460,1225,121254,13426,5267,4952
2024-06-17 11:45:18,7314,17806,13892,27650,1278,569329,,34460,1263,115451,13426,5267,4891
2024-06-17 11:45:20,7314,18934,14416,27650,1278,569329,,35036,1263,119675,13426,5267,4891
2024-06-17 11:45:22,7314,18934,14416,27650,1278,569329,,35036,1272,119675,13008,5389,4891
2024-06-17 11:45:24,7472,18666,14416,27650,1219,569329,,35036,1272,119675,12919,5389,4891
2024-06-17 11:45:26,7472,18666,14614,27155,1227,569329,,34324,1272,119675,13755,5389,4891
2024-06-17 11:45:28,7472,18666,14614,27576,1267,569329,,34324,1272,119675,13379,5389,4891
2024-06-17 11:45:30,7472,18666,14614,27576,1279,569108,,34324,1272,119675,13839,5294,4979
2024-06-17 11:45:32,7472,18901,14614,27576,1279,569108,,34745,1272,119675,13839,5454,5088
2024-06-17 11:45:34,7472,19354,14614,27576,1279,550749,,34745,1279,119675,13839,5454,5088
2024-06-17 11:45:36,7715,19354,14614,27576,1279,584437,,34745,1288,115444,13839,5296,5088
2024-06-17 11:45:38,7715,19354,15124,28438,1279,584437,,35729,1327,124876,14061,5570,5088
2024-06-17 11:45:40,7863,19354,15124,28789,1279,584437,,35729,1327,129441,14061,5570,5088
2024-06-17 11:45:42,7863,19354,15124,28789,1279,584437,,36180,1327,129441,14061,5570,5088
2024-06-17 11:45:44,7863,19354,15705,28789,1318,584437,,36180,1327,129441,14061,5570,5088
2024-06-17 11:45:46,7863,19354,15705,28789,1274,612190,,36180,1327,129441,14535,5570,4922
2024-06-17 11:45:48,7863,19989,15705,28789,1357,612190,,36180,1327,129441,14535,5799,5366
2024-06-17 11:45:50,8190,20409,16392,29079,1357,612190,,36180,1287,129441,14720,5799,5366
2024-06-17 11:45:52,8190,20409,16392,30168,1357,591704,,37314,1403,129441,14720,5799,5366
2024-06-17 11:45:54,8190,20409,16392,30168,1388,587622,,37832,1403,125091,14720,5916,5366
2024-06-17 11:45:56,7913,20409,16392,30168,1388,625400,,37832,1403,129092,15178,5916,5366
2024-06-17 11:45:58,8304,21337,16392,30168,1388,625400,,37832,1403,136970,15178,5916,5366
2024-06-17 11:46:00,8304,21532,16749,30168,1388,625400,,37832,1403,136970,15178,6007,5581
2024-06-17 11:46:02,8304,21532,16749,30168,1388,650378,,37832,1412,136970,15178,6194,5581
2024-06-17 11:46:04,8350,21532,17562,30434,1378,650378,,38821,1445,136970,15178,6194,5638
2024-06-17 11:46:06,8408,21532,17562,31139,1368,650378,,39170,1445,136970,15403,6194,5638
2024-06-17 11:46:08,8697,21532,17562,31139,1441,650378,,39170,1445,138163,15870,6194,5638
2024-06-17 11:46:10,8764,21532,17562,31139,1441,650378,,39170,1445,141688,15870,6262,5638
2024-06-17 11:46:12,8764,21532,17562,31139,1441,661211,,39170,1445,141688,15870,6262,5638
2024-06-17 11:46:14,8764,21532,17562,31139,1441,661211,,39170,1486,141688,15870,6262,5638
2024-06-17 11:46:16,8764,22201,17562,31139,1471,679195,,39170,1486,141688,15870,6262,5847
2024-06-17 11:46:18,8764,22201,17805,30299,1471,679195,,40447,1441,141688,15870,6442,5847
2024-06-17 11:46:20,8764,22201,17903,30091,1471,679195,,40447,1498,141688,15996,6442,5847
2024-06-17 11:46:22,8764,22201,18629,31852,1483,679195,,40447,1498,144815,15945,6487,5847
2024-06-17 11:46:24,8973,22201,18629,31852,1483,685817,,40447,1498,146034,16522,6487,5847
2024-06-17 11:46:26,8973,22143,18629,31852,1478,685817,,40447,1498,146034,16522,6487,5847
2024-06-17 11:46:28,8659,22887,18629,31852,1531,685817,,40447,1533,146034,16522,6487,5847
2024-06-17 11:46:30,9014,23015,18629,31852,1531,700853,,40447,1542,146034,16522,6487,5847
2024-06-17 11:46:32,9014,23015,18629,31852,1531,700853,,39221,1542,146034,16522,6668,5938
2024-06-17 11:46:34,9014,23015,18758,32181,1531,700853,,39633,1542,144739,16522,6668,5995
2024-06-17 11:46:36,9014,23015,18758,32181,1531,706001,,41412,1542,145741,16668,6703,5995
2024-06-17 11:46:38,9211,23015,18758,31212,1477,706001,,41412,1542,150268,16668,6703,5995
2024-06-17 11:46:40,9211,23015,19127,30998,1540,706001,,41412,1542,151665,16943,6703,5995
2024-06-17 11:46:42,9268,23121,19127,32426,1540,701934,,41412,1571,151665,16943,6703,5995
2024-06-17 11:46:44,9268,22753,19127,31743,1562,727705,,41412,1565,151665,16943,6703,5914
2024-06-17 11:46:46,9268,22911,19242,31962,1562,727705,,41993,1565,151665,16943,6703,6135
2024-06-17 11:46:48,9268,23671,19242,32954,1562,727705,,42189,1565,151665,16943,6835,6135
2024-06-17 11:46:50,9268,23671,19242,32954,1562,727705,,42189,1565,151665,16943,6638,6170
2024-06-17 11:46:52,9268,23671,19687,32954,1562,704183,,42189,1565,151665,16917,6885,6170
2024-06-17 11:46:54,9434,23671,19687,33066,1562,734210,,42189,1565,154264,17446,6885,6170
2024-06-17 11:46:56,9465,23671,19687,33066,1572,734210,,42189,1543,154264,17446,6885,6170
2024-06-17 11:46:58,9465,23671,19815,33066,1598,734210,,42189,1603,155087,17446,6885,6170
2024-06-17 11:47:00,9465,23751,19815,33066,1598,750934,,42687,1603,155087,17446,6885,6170
2024-06-17 11:47:02,9465,23751,19815,33348,1598,750934,,41416,1603,155087,17464,6976,6170
2024-06-17 11:47:04,9465,24130,19815,33348,1598,750934,,42848,1603,155087,17464,6976,6238
2024-06-17 11:47:06,9465,24130,19815,33348,1596,750934,,42848,1603,157398,17464,6976,6238
2024-06-17 11:47:08,9590,24130,19815,32401,1596,750934,,42848,1603,157398,17464,6976,6238
2024-06-17 11:47:10,9604,24130,19998,32179,1596,727895,,42848,1603,157398,17266,6990,6238
2024-06-17 11:47:12,9604,24130,19998,33506,1608,754053,,43440,1599,157398,17875,6990,6238
2024-06-17 11:47:14,9604,24130,19998,33867,1608,754053,,43569,1606,152250,17875,7117,6320
2024-06-17 11:47:16,9604,23321,19998,33867,1608,768257,,43569,1606,158065,17875,7117,6320
2024-06-17 11:47:18,9604,23745,19998,33867,1608,768257,,43569,1606,160767,17283,7117,6320
2024-06-17 11:47:20,9731,24516,20189,33867,1608,768257,,43569,1606,160767,17164,7117,6320
2024-06-17 11:47:22,9731,24516,20189,33867,1624,768257,,43569,1606,160767,17894,7117,6319
2024-06-17 11:47:24,9731,24516,20189,33867,1640,768257,,44123,1606,160767,17894,7117,6319
2024-06-17 11:47:26,9731,24516,20189,33867,1640,768257,,44123,1610,159312,17894,7190,6319
2024-06-17 11:47:28,9731,24516,19505,33782,1640,763118,,43770,1563,159312,18122,7070,6386
2024-06-17 11:47:30,9731,24516,19831,33782,1640,763118,,43770,1588,159312,18122,7070,6386
2024-06-17 11:47:32,9731,24516,19831,33782,1640,771772,,43770,1588,159312,18122,7070,6386
2024-06-17 11:47:34,9814,23616,19831,33782,1640,771772,,43770,1588,155616,18122,7070,6386
2024-06-17 11:47:36,9515,23008,20111,33782,1640,771772,,43770,1603,161410,18122,7070,6123
2024-06-17 11:47:38,9449,23874,20111,33782,1659,771772,,44174,1603,161410,17523,7134,6123
2024-06-17 11:47:40,9308,23874,20111,34158,1601,771772,,44174,1603,161410,17222,7134,6123
2024-06-17 11:47:42,9308,23874,20111,34158,1571,779595,,42881,1544,152414,17222,7134,6123
2024-06-17 11:47:44,9308,23874,20111,32309,1571,736295,,42586,1544,152414,17278,7134,6123
2024-06-17 11:47:46,9308,23874,20111,32309,1571,736295,,41698,1550,152414,17278,6884,5935
2024-06-17 11:47:48,9379,23874,18939,32309,1571,736295,,41698,1550,152414,17278,6714,6122
2024-06-17 11:47:50,9379,22755,18939,32309,1571,736295,,41698,1550,152414,17278,6770,6122
2024-06-17 11:47:52,9379,22755,18939,32309,1571,736295,,41698,1550,152414,17278,6770,5929
2024-06-17 11:47:54,9379,22755,18997,32309,1578,719646,,40460,1550,147652,17404,6770,5779
2024-06-17 11:47:56,9063,22858,18997,31411,1578,744573,,41827,1550,147652,16453,6770,5779
2024-06-17 11:47:58,8857,22858,18997,32520,1578,744573,,41827,1498,147652,16453,6770,5779
2024-06-17 11:48:00,8857,22858,18997,31556,1519,721419,,40366,1418,147652,16453,6770,5779
2024-06-17 11:48:02,8857,22858,18997,31340,1504,704805,,40366,1469,147652,16453,6770,5779
2024-06-17 11:48:04,8852,22858,18997,30962,1504,704805,,40366,1469,142284,16453,6544,5795
2024-06-17 11:48:06,8852,21318,18330,30962,1506,704805,,40366,1469,143271,16453,6379,5623
2024-06-17 11:48:08,8852,21648,17897,30962,1506,704805,,40366,1469,148060,15952,6379,5623
2024-06-17 11:48:10,8852,21648,17897,30962,1506,704805,,40366,1469,148060,15973,6379,5623
2024-06-17 11:48:12,8450,21648,17462,30962,1506,705870,,38081,1469,140447,15973,6379,5623
2024-06-17 11:48:14,8450,21648,18075,31002,1506,677339,,38344,1469,140447,15973,6379,5623
2024-06-17 11:48:16,8450,21648,18075,31002,1506,677339,,39411,1411,140447,15973,6379,5624
2024-06-17 11:48:18,8450,21648,17472,31002,1506,677339,,39411,1362,140447,15973,6189,5416
2024-06-17 11:48:20,8402,21648,17472,29899,1441,677339,,39411,1407,140447,15472,6154,5416
2024-06-17 11:48:22,8402,21648,17472,29815,1441,677339,,39411,1407,140447,15368,6154,5416
2024-06-17 11:48:24,8402,20957,17472,29815,1441,677339,,39411,1407,139719,15368,6154,5416
2024-06-17 11:48:26,8402,20409,17472,29815,1441,677339,,39411,1407,134731,15368,6154,5344
2024-06-17 11:48:28,8099,20409,17472,29697,1441,674005,,38169,1407,134731,15368,6154,5344
2024-06-17 11:48:30,8099,20409,17472,29697,1441,674005,,36703,1407,134731,14938,6154,5344
2024-06-17 11:48:32,8099,20409,17346,29697,1441,650214,,37940,1357,134731,14938,6154,5344
2024-06-17 11:48:34,8012,20409,17346,29697,1435,641484,,37940,1352,134061,14797,5903,5344
2024-06-17 11:48:36,8012,20409,16574,29697,1435,641484,,37940,1345,134061,14797,5804,5143
2024-06-17 11:48:38,8012,20270,16574,28725,1387,641484,,37940,1345,134061,14797,5804,5143
2024-06-17 11:48:40,8012,20270,16574,28764,1387,638695,,37940,1345,129060,14797,5804,5143
2024-06-17 11:48:42,8012,19584,16574,28764,1387,638695,,37940,1345,129060,14797,5804,4908
2024-06-17 11:48:44,7714,19584,16574,27615,1387,622796,,36878,1345,129060,14797,5804,5089
2024-06-17 11:48:46,7714,19584,16574,28467,1387,622796,,36981,1345,123134,14311,5804,5089
2024-06-17 11:48:48,7714,19584,15959,28467,1387,622796,,36840,1337,127080,14311,5804,5089
2024-06-17 11:48:50,7594,19584,15959,28467,1383,622796,,36840,1301,127080,13563,5804,5089
2024-06-17 11:48:52,7594,19584,15959,28467,1383,622796,,36840,1301,123887,14030,5735,5089
2024-06-17 11:48:54,7594,19193,15959,28467,1352,616094,,36840,1301,123887,14030,5501,4920
2024-06-17 11:48:56,7594,19193,15959,27623,1352,616094,,36840,1301,123887,14030,5501,4920
2024-06-17 11:48:58,7382,19193,15959,27433,1352,594926,,36840,1272,123887,14030,5501,4920
2024-06-17 11:49:00,7382,18473,15959,27753,1331,594926,,35740,1272,123887,14030,5501,4920
2024-06-17 11:49:02,7382,18473,15959,27357,1331,594926,,35327,1250,123887,13555,5501,4822
2024-06-17 11:49:04,7382,18473,15178,27357,1331,582417,,35327,1250,121525,13555,5370,4822
2024-06-17 11:49:06,6999,18473,15178,27357,1331,582417,,35327,1250,121525,13555,5370,4730
2024-06-17 11:49:08,7219,18473,15178,27357,1331,582417,,35327,1250,121525,13241,5219,4730
2024-06-17 11:49:10,7219,18473,15178,27357,1331,582417,,35327,1250,117452,13241,5219,4730
2024-06-17 11:49:12,7219,17365,15178,27357,1285,567159,,35327,1250,117452,13241,5219,4730
2024-06-17 11:49:14,6969,17947,15178,27357,1293,567159,,35327,1250,117452,13241,5219,4730
2024-06-17 11:49:16,6993,17947,15178,26202,1268,567159,,33622,1182,117452,13241,5219,4447
2024-06-17 11:49:18,6993,17451,13776,26022,1268,567159,,33534,1192,115005,12835,5219,4596
2024-06-17 11:49:20,6993,17451,13871,26655,1268,554130,,33303,1192,115005,12857,5219,4596
2024-06-17 11:49:22,6993,17451,14345,26655,1268,554130,,33576,1192,115005,12857,5053,4447
2024-06-17 11:49:24,6880,17451,14345,26655,1268,542418,,33576,1192,115005,12558,4918,4476
2024-06-17 11:49:26,6880,17451,14345,26655,1268,542418,,33576,1192,115005,12558,4918,4476
2024-06-17 11:49:28,6880,17451,14345,26205,1268,542418,,33576,1192,111951,12558,4918,4476
2024-06-17 11:49:30,6752,16941,14345,26205,1268,542418,,33576,1192,111951,12558,4918,4476
2024-06-17 11:49:32,6752,16941,14345,26205,1187,542418,,32793,1192,109109,12558,4918,4476
2024-06-17 11:49:34,6752,16555,14345,26205,1196,528367,,32793,1135,109109,12558,4918,4375
2024-06-17 11:49:36,6577,16555,13852,25868,1196,528367,,32285,1135,109109,12171,4918,4375
2024-06-17 11:49:38,6577,16555,13422,25868,1196,518930,,32285,1135,109109,11338,4918,4375
2024-06-17 11:49:40,6577,16555,13422,25505,1196,518930,,32285,1135,109109,11897,4682,4319
2024-06-17 11:49:42,6577,16555,13422,25505,1196,518930,,32285,1135,107522,11897,4682,4319
2024-06-17 11:49:44,6577,16555,13422,25505,1196,518930,,32285,1135,107522,11897,4682,4319
2024-06-17 11:49:46,6361,16136,13422,25505,1181,518930,,31701,1135,104456,11897,4682,4319
2024-06-17 11:49:48,5936,16136,13422,25505,1181,518930,,31701,1070,104456,11897,4682,4238
2024-06-17 11:49:50,5977,15905,13313,25127,1169,507555,,31260,1071,104456,11897,4682,4238
2024-06-17 11:49:52,6171,15905,13005,25127,1169,507555,,31260,1099,104456,11897,4514,4238
2024-06-17 11:49:54,6171,15905,13005,25031,1169,490688,,31260,1099,104456,11897,4514,4186
2024-06-17 11:49:56,6171,15905,13005,25031,1169,487304,,30615,1099,104456,11288,4514,4186
2024-06-17 11:49:58,6171,15905,13005,25031,1169,496011,,30615,1099,101146,11442,4514,4186
2024-06-17 11:50:00,6151,14654,13005,25031,1169,460575,,30615,1099,102851,11442,4514,4186
2024-06-17 11:50:02,6151,15212,13005,24607,1135,475494,,30356,1099,102851,11442,4514,4108
2024-06-17 11:50:04,6151,15147,13005,24607,1135,475494,,30356,1099,98991,11442,4514,4108
2024-06-17 11:50:06,6151,15147,13005,24607,1135,475494,,30356,1099,98991,10521,4340,4101
2024-06-17 11:50:08,5919,15147,12212,24607,1135,472434,,29558,1072,98991,10594,4297,4101
2024-06-17 11:50:10,5919,15147,12514,24607,1135,472434,,29558,1072,98614,10938,4297,4101
2024-06-17 11:50:12,5919,15147,12514,24592,1135,472434,,29558,1072,98614,10938,4297,4101
2024-06-17 11:50:14,5910,15147,12514,24038,1135,472434,,29558,1072,98614,10903,4297,3958
2024-06-17 11:50:16,5910,15147,12514,24038,1127,472434,,29558,1072,98614,10903,4297,3958
2024-06-17 11:50:18,5910,15147,12514,24038,1109,436157,,29308,1072,90514,10903,4297,3958
2024-06-17 11:50:20,5910,14231,12514,24038,1109,449907,,28687,1072,93951,10903,4297,3966
2024-06-17 11:50:22,5910,14684,12514,24038,1109,447467,,28687,1045,93951,10903,4088,3966
2024-06-17 11:50:24,5656,14684,12514,24038,1109,447467,,28687,1008,93951,10903,4088,3966
2024-06-17 11:50:26,5644,14684,10908,24038,1109,447467,,28687,1047,90900,10513,4088,3966
2024-06-17 11:50:28,5644,14684,11227,23455,1103,447467,,28687,1047,90273,10513,4088,3966
2024-06-17 11:50:30,5644,14684,11624,23476,1049,447467,,28591,1047,93864,10513,4088,3775
2024-06-17 11:50:32,5644,13908,11624,23476,1049,447467,,27873,1047,93864,10513,4083,3775
2024-06-17 11:50:34,5644,13908,11624,23476,1049,447467,,27873,959,93864,10513,4083,3775
2024-06-17 11:50:36,5686,13908,11624,23476,1049,406287,,27873,992,93864,10513,4083,3775
2024-06-17 11:50:38,5686,13908,11624,23476,1058,421136,,27873,999,85158,10127,3858,3643
2024-06-17 11:50:40,5238,13908,11731,23067,1058,406306,,27836,999,88317,10127,3858,3797
2024-06-17 11:50:42,5403,13908,11731,23067,1058,421654,,26899,999,88317,9801,3858,3797
2024-06-17 11:50:44,5403,13908,11120,23067,1058,421654,,26899,999,88317,10177,3858,3797
2024-06-17 11:50:46,5403,13908,11120,23067,1058,421654,,26899,999,85400,10177,3868,3797
2024-06-17 11:50:48,5441,13908,11120,23067,975,421654,,26899,999,89006,10177,3868,3627
2024-06-17 11:50:50,5441,12956,11120,23067,1011,421654,,26899,999,89006,9649,3868,3627
2024-06-17 11:50:52,5441,13559,11120,22552,1011,421654,,26899,974,89006,9649,3868,3627
2024-06-17 11:50:54,5441,13559,11120,22552,1012,421654,,26087,974,89006,9649,3657,3666
2024-06-17 11:50:56,5441,13559,11088,22552,1012,398648,,25271,939,89006,9649,3657,3666
2024-06-17 11:50:58,5215,13559,11088,22552,1012,398648,,26195,987,85725,9649,3657,3666
2024-06-17 11:51:00,5215,12875,10407,22552,1012,398648,,26195,987,85725,9724,3657,3666
2024-06-17 11:51:02,5215,12875,10407,22552,1012,398648,,26195,945,86616,9724,3545,3666
2024-06-17 11:51:04,5276,12875,10407,21671,1012,398648,,26195,945,86616,9724,3720,3551
2024-06-17 11:51:06,5276,12875,10407,21909,1020,398648,,25304,945,86616,9292,3720,3551
2024-06-17 11:51:08,5276,12875,10407,21909,986,398648,,25304,945,82411,9292,3720,3551
2024-06-17 11:51:10,4774,13108,10407,21909,986,398648,,25304,945,82411,9292,3552,3438
2024-06-17 11:51:12,4807,13108,10075,21909,986,383442,,25370,945,82411,9292,3552,3613
2024-06-17 11:51:14,4973,13108,10754,21909,986,383442,,25370,962,83209,9414,3552,3613
2024-06-17 11:51:16,4973,12433,10754,21909,998,383442,,25370,962,83209,9414,3586,3298
2024-06-17 11:51:18,4973,12433,10170,21909,998,383442,,23137,962,83209,9414,3586,3407
2024-06-17 11:51:20,4797,12433,10170,22124,998,383442,,23971,931,83209,8877,3586,3407
2024-06-17 11:51:22,5069,12588,10170,20432,920,383442,,24093,931,83209,8877,3415,3407
2024-06-17 11:51:24,5069,12588,10170,21181,950,368369,,24093,931,77361,8877,3415,3407
2024-06-17 11:51:26,5069,12588,10170,21181,950,368369,,24093,931,77361,8877,3415,3499
2024-06-17 11:51:28,5069,12588,10170,21181,950,368369,,24093,953,77361,8877,3415,3499
2024-06-17 11:51:30,4825,12025,10453,21181,950,368369,,24093,927,74745,8877,3415,3499
2024-06-17 11:51:32,4825,12025,10453,21181,950,368369,,24093,927,79292,9061,3475,3499
2024-06-17 11:51:34,4825,12223,9940,21382,969,368369,,24093,927,79292,9061,3475,3315
2024-06-17 11:51:36,4825,12223,9940,21382,969,325468,,23207,927,79292,8460,3211,3315
2024-06-17 11:51:38,4918,12223,9940,21382,969,336698,,23392,927,79292,8460,3211,3375
2024-06-17 11:51:40,4918,12223,9940,21382,925,325876,,23392,927,73891,8460,3211,3375
2024-06-17 11:51:42,4682,11457,9940,20785,925,344997,,23392,927,73891,8460,3211,3375
2024-06-17 11:51:44,4682,11457,10119,20785,932,344997,,23392,897,73891,8460,3253,3375
2024-06-17 11:51:46,4682,11457,9602,20785,932,344997,,23392,897,73891,8460,3253,3375
2024-06-17 11:51:48,4682,11457,9602,21017,932,344997,,22111,897,75620,8460,3253,3375
2024-06-17 11:51:50,4682,11734,9602,21017,932,344997,,22111,897,75620,8633,3253,3212
2024-06-17 11:51:52,4682,11734,9602,21017,932,344997,,22111,897,75620,8297,2902,3275
2024-06-17 11:51:54,4527,11734,9602,19321,935,303929,,21398,897,75620,8297,3000,3275
2024-06-17 11:51:56,4561,11734,9602,19974,911,322155,,22440,897,75620,8297,3000,3275
2024-06-17 11:51:58,4561,11734,9216,19974,911,322155,,22440,860,67089,8297,3000,3275
2024-06-17 11:52:00,4561,10905,9216,19974,911,322155,,22440,878,69287,8297,3088,3275
2024-06-17 11:52:02,4561,11128,9216,20273,911,322155,,22440,878,69287,7290,3088,3275
2024-06-17 11:52:04,4561,11128,9216,20273,911,322155,,21472,878,69287,7564,3088,2983
2024-06-17 11:52:06,4561,11128,9216,20273,853,322155,,21472,878,71387,7564,3088,3142
2024-06-17 11:52:08,4561,11128,9216,20273,853,322155,,21472,878,71387,7809,3088,3142
2024-06-17 11:52:10,4375,11128,8468,20273,827,322155,,21472,878,71387,7809,2840,3142
2024-06-17 11:52:12,4237,11128,8526,19923,864,293464,,21795,869,71387,7809,2940,3142
2024-06-17 11:52:14,4208,11128,8805,19923,864,313429,,21127,869,71387,7809,2940,3142
2024-06-17 11:52:16,4550,11128,9191,19923,864,313429,,21127,869,71131,7809,2940,3142
2024-06-17 11:52:18,4550,11278,9191,20238,864,313429,,21127,869,71131,7809,3033,3142
2024-06-17 11:52:20,4557,11591,9191,20238,864,313429,,21127,869,71131,7809,3033,3142
2024-06-17 11:52:22,4723,11591,9191,20238,866,313429,,21127,869,71131,8133,3033,3256
2024-06-17 11:52:24,4723,11591,9191,20238,872,320706,,21127,869,71131,8133,3033,3137
2024-06-17 11:52:26,4723,11591,9288,20238,914,320706,,21127,869,75198,7830,3033,3336
2024-06-17 11:52:28,4723,11591,9288,21319,914,338216,,21654,869,75198,8387,3101,3336
2024-06-17 11:52:30,4840,11591,9513,21537,914,338216,,22445,916,75198,8387,3266,3336
2024-06-17 11:52:32,4840,11812,9829,21537,914,338216,,22445,916,77108,8387,3266,3336
2024-06-17 11:52:34,4840,12347,9829,21537,914,338216,,22445,916,77108,8387,3266,3336
2024-06-17 11:52:36,4840,12347,9829,21537,914,338216,,22445,916,77108,8387,3266,3438
2024-06-17 11:52:38,4840,12347,9829,21537,914,345078,,22445,916,77108,8387,3266,3561
2024-06-17 11:52:40,5098,12347,9829,21537,914,345078,,22740,916,77108,8807,3266,3561
2024-06-17 11:52:42,5098,12347,9829,21537,883,345078,,22740,926,79691,8807,3266,3561
2024-06-17 11:52:44,5181,12347,10146,21869,883,351181,,22740,957,79691,8969,3266,3561
2024-06-17 11:52:46,5181,12537,10146,22644,966,361879,,23330,957,79691,8969,3266,3561
2024-06-17 11:52:48,5181,12537,10297,22644,966,361879,,23330,980,80956,8969,3402,3605
2024-06-17 11:52:50,5181,13131,10696,22644,966,361879,,23330,980,80956,8969,3520,3605
2024-06-17 11:52:52,5181,13131,10696,22644,966,361879,,23330,980,80956,8969,3520,3605
